godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
526,1088,-13.3,14
144,759,32.7,23
298,806,-35,41
393,883,-6.5,41
792,1315,27.4,35
295,709,-10.3,64
275,1395,8.7,42
977,736,-8.3,16
962,874,-4.3,79
657,1681,-7.9,41
978,1650,-8.6,48
379,1532,-29,85
337,1222,-3.4,55
814,619,3,23
505,635,18.3,69
695,1615,-5.7,9
293,767,4.3,77
639,1347,-13.3,64
788,1144,-24.3,27
332,1520,39.8,97
603,1004,13.2,72
109,1307,0.6,11
582,855,2.2,76
253,1452,8.8,33
823,1580,-25.8,2
239,1767,-8.3,38
542,811,6.9,69
200,740,-14.3,60
110,1757,-28,43
769,1284,9.4,17
430,1183,18.8,41
179,1609,-30.5,54
979,1792,-1.4,12
517,817,-33.4,51
505,1168,8.7,44
527,1154,-22.2,14
346,864,-1.9,51
321,1429,5,85
523,1473,34.5,51
116,1491,-26.1,33
532,757,31.3,18
918,1691,-10.7,29
583,835,19.1,58
818,751,39.7,11
606,1309,-18.5,40
787,1735,0.8,45
973,1479,-22.3,23
746,1780,7.3,66
712,765,-39.6,47
613,903,37.1,56
210,1022,10.7,72
973,1409,7.2,31
579,1377,-30.1,52
375,1788,-13.9,15
459,1283,-31.2,64
161,982,-27.4,9
954,1704,29.4,39
773,1113,-17.5,9
905,994,26.1,45
292,1006,-0.9,57
287,1266,23.6,52
207,650,-38,41
128,1748,30.8,77
400,648,0.9,45
917,1435,16.8,93
345,1459,-7.3,1
154,868,26.4,1
151,1462,19,85
840,651,26.2,8
231,1778,-37.2,86
706,1581,-2.4,56
299,1579,-1.4,86
892,914,-15.2,22
249,720,34.7,88
874,1446,23.5,73
375,1308,22.4,71
454,810,29.4,78
699,1082,-18.7,79
735,1360,15.3,73
930,1422,26.4,5
304,609,-33,76
857,1058,3.2,22
344,1310,17.6,29
172,1017,-23.4,73
959,1122,10.4,78
999,1604,15.4,1
588,1020,35.3,9
634,1476,-12.4,4
709,1551,6.8,30
555,909,6.7,19
503,1321,37.8,17
452,1263,-31.2,20
213,651,-31.6,72
657,1551,26.7,13
958,1347,-33.7,8
633,908,7.7,1
248,1195,1.3,1
787,1716,-15.2,100
115,935,4.7,46
505,922,-25.1,86
319,1752,27,81
269,1417,-16.9,9
810,1768,-9.3,54
382,1051,-21.9,10
818,1629,-35.2,40
180,1626,20.2,14
560,783,25.6,65
317,1614,-21.3,1
956,1663,15.3,88
219,978,26.6,77
626,1392,10.2,75
290,1599,-0.5,77
315,1637,-32,93
116,965,31,58
913,790,21.1,34
624,1356,-17.2,22
550,751,2.4,76
397,1757,-38.3,24
502,725,3.7,35
310,878,-12.8,91
297,1137,28.8,46
412,668,17.8,83
929,898,-25.1,79
757,723,-2.9,43
978,1511,-28.9,69
411,1600,-7.5,94
236,1147,-30.5,8
851,1415,34.1,39
142,928,-39.6,18
325,1095,-26.3,7
849,805,1.3,16
566,749,24.8,28
846,1663,12.5,40
626,1144,-7.1,14
945,1647,4.9,57
443,1095,-1.4,20
452,668,-11.4,33
931,1010,-31.8,65
783,1798,11.5,24
330,1608,-13.4,20
518,1472,15.1,64
854,747,-14.3,65
293,1239,-9.2,89
419,1480,-7,99
769,1159,6,19
924,1364,-36.8,75
983,707,-37.9,56
892,1200,28.2,42
695,1316,36.5,52
231,667,-9.2,50
911,917,-11.4,38
707,663,-37.7,54
388,683,-19.8,4
162,1728,26.8,84
360,791,2.4,73
365,883,-8.2,49
228,1176,39.6,36
869,1428,32.3,3
637,1303,9.6,59
827,1510,22.6,37
961,1347,35,71
733,781,34.9,76
715,872,-7.9,26
831,1529,-36.4,86
857,1646,15.9,34
761,820,10,55
659,1521,40.7,100
531,1700,38.2,51
763,1115,21.8,62
383,1092,-18.3,48
733,1782,-6.4,100
133,1017,-4.5,3
600,608,33.7,68
147,659,-30.9,83
393,742,12.6,86
209,1078,-26.2,54
155,859,-23.5,91
110,1531,-33,65
811,1483,17,68
783,941,10.3,52
953,1503,-38,73
424,1730,30.9,87
592,1652,22.4,70
120,1371,7.2,8
952,754,-33.8,98
670,885,-34,22
986,784,12.4,40
914,1720,-5.3,92
699,1156,-30.1,27
875,1225,-23.9,92
400,696,-7.1,89
547,1471,25.9,1
703,891,-8.1,7
373,1262,8.5,53
837,818,-7.6,80
528,1284,8.6,63
521,1159,-31.3,39
196,672,-7.5,15
790,1156,-38.7,31
818,1271,10.9,38
512,800,-38.2,37
944,1230,0.3,42
