godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
161,1687,19.6,50
780,1790,-34,62
850,1677,-3,37
219,942,-23.3,14
886,909,-17.1,89
210,1317,-28.1,21
358,701,10,1
853,1481,-22.5,9
110,830,22,19
375,875,9.6,75
175,640,-20.8,93
954,674,-6.6,18
124,807,9.3,63
506,736,-15.7,44
636,1214,-24.5,98
392,1289,-15.8,84
284,1054,-31.5,2
933,1635,-23.3,47
104,872,-19.3,58
172,1323,16.8,26
500,1079,18.5,41
602,1169,14.6,3
984,1405,22.8,82
532,1008,-0.9,35
883,1765,-37.6,62
762,1001,-14,52
237,1789,-33.1,25
649,1411,11.1,100
235,738,6.7,6
689,1576,29,72
440,1734,-10.2,23
730,1178,-9.7,38
620,1236,36.3,51
588,1352,-34.8,12
606,1710,-10.2,73
823,1642,-34.8,30
913,1692,40.8,99
319,659,20.5,72
224,1188,-39.8,7
804,894,17.3,33
326,1427,-26.3,58
377,777,-32.7,8
917,966,-7.8,18
107,1441,-4.1,71
362,1096,28.6,28
807,928,24.3,56
753,615,32,99
792,1039,-17.8,64
224,871,6.3,56
105,695,-19.3,49
961,1485,-36.3,60
303,1752,32.2,42
720,1457,21.6,70
148,1006,-12,29
448,1224,19.8,58
884,926,35.5,33
165,1104,-32.4,17
516,851,-9.9,21
875,1527,-18.3,57
489,761,18,52
469,968,-34,21
227,861,9.6,30
595,1421,2.2,58
961,1786,34.9,44
248,700,1.1,95
411,1606,-15.6,70
623,1717,22.8,74
248,1518,3.4,2
272,1783,-16.4,43
177,1083,4.2,90
949,1584,-38.1,36
412,644,36.1,41
113,656,0.4,53
743,1080,-33.1,10
985,1706,-2.5,31
984,1743,8.6,1
395,1573,9.4,48
268,1207,41,96
623,1490,1.1,46
771,1673,28.1,7
979,816,-12.2,34
641,1497,-36.8,12
509,1469,12.4,70
608,773,4.4,5
717,905,-13.1,64
330,1233,34.3,82
356,789,-1.6,26
502,1183,-7.3,76
