godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
535,1061,-34.9,38
345,604,27.5,60
460,1291,5.8,92
963,1782,20.4,97
647,1278,9.8,53
867,1080,0.3,38
994,800,10,76
151,1354,-24.9,44
952,1440,-35.3,100
604,862,-37,4
187,1747,2.8,18
694,1781,-18.5,36
672,1235,26.5,83
900,1555,-13,56
702,1214,-38.3,3
785,941,7.9,41
849,1207,33.1,95
271,1602,-2.2,100
958,755,-28.5,80
615,927,38.1,23
527,1369,25.6,46
453,1026,-12.4,35
474,1460,36.2,42
163,914,38.6,25
498,1359,-15.9,78
974,925,2.2,87
461,1186,13.2,6
298,1677,-18,24
411,1777,-0.7,50
523,1339,14.2,67
336,617,-39.3,47
416,1018,-37.1,54
603,1068,-10.5,64
110,1006,-11.5,85
977,1755,-21.8,55
894,1372,-37.6,1
758,1547,-11.5,24
368,702,38.4,64
717,1731,11.2,67
959,690,20.6,92
867,618,13.5,97
560,1308,-26.8,31
753,1761,-5.9,38
963,1665,-30.1,41
499,908,-35.7,34
566,1318,22.6,82
641,625,28.4,29
841,1548,31,49
140,1016,14.4,11
309,1113,33.7,6
624,1216,-21.1,95
570,1369,-2.9,67
585,1150,6.3,61
910,736,-40,30
382,1789,-12.8,26
897,948,-26.2,31
431,703,-23.3,30
164,793,4.8,50
488,1582,13.4,36
938,1114,21.4,20
337,1544,4,32
351,1045,-28.9,34
885,1663,39.5,5
274,1559,5.7,45
528,980,-3.9,67
681,1526,-14.9,62
713,1377,0.5,95
741,842,27.3,94
166,1340,25.9,59
848,1567,25.8,74
725,860,-6.3,100
947,1649,-23.7,69
467,1743,19.2,39
795,672,4.2,11
857,697,-21.8,80
622,1523,-25.1,39
310,692,-32.9,75
963,1386,6,36
441,1444,17.3,44
361,613,-14.7,64
273,1432,17.5,71
958,1233,-5.1,40
686,1221,-10.6,23
863,1394,12.3,9
893,1524,-9.9,55
582,1502,32.3,96
460,673,9.9,44
947,890,16.7,37
151,1172,-9.9,65
321,781,-34.9,26
198,1648,23.4,41
781,950,19.2,83
901,1110,-40,21
316,1357,25.2,25
479,923,8.9,77
752,1286,-12.6,46
