godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
391,1617,-36.2,74
591,1245,-21.2,84
932,1213,37.7,66
714,1391,16.5,97
603,1724,3.4,23
209,879,0.4,16
588,1783,-9.6,4
894,664,32.7,90
336,1439,6.2,11
732,950,-35.9,68
172,745,-11.1,49
203,1681,30.2,76
481,1074,-19.3,8
492,1493,13.2,56
189,784,11.6,19
874,791,36.5,1
164,1692,-29.3,55
308,1545,-3.3,87
347,1601,-20.6,73
457,851,15.9,70
929,1559,24.1,40
365,1623,-5,51
652,687,1,90
821,1009,23,28
156,1562,-10.2,11
579,1041,34.3,73
601,1112,28.7,36
543,1421,-30.9,68
561,1101,28.8,2
734,867,-13.6,55
691,1371,33.4,35
122,825,-1.9,91
659,851,14.1,90
276,1762,34.4,54
200,1366,-12.9,96
699,936,-34.4,72
813,1178,-5.1,16
385,1665,-36.3,30
380,660,19.7,46
820,949,13.9,37
785,638,21.7,96
922,1622,-0.9,85
960,1112,-5.8,31
700,739,-38.8,13
728,1537,-33.7,98
120,621,37.5,46
261,1259,-8.1,78
779,1756,19.6,42
473,656,20.2,93
139,1256,14.4,99
379,925,-19.3,91
794,611,-17.3,73
159,1762,34.6,98
566,1647,-35.2,6
245,1470,17.5,17
769,695,25.2,24
564,1011,-22.6,11
251,792,-30.1,80
780,614,-6.5,18
460,755,1.2,5
938,1681,31.5,40
188,1137,6.8,65
828,1559,40.5,49
452,1412,8.7,47
491,1407,-28.8,23
835,1416,35.7,37
957,1580,27.3,31
578,1509,-0.2,97
147,1355,-5.8,86
613,936,24.9,15
876,1310,21,78
228,1556,36.1,4
933,1751,-16.8,9
691,1295,37.3,87
620,1529,-27.4,99
420,1134,28.3,83
406,945,-29.5,1
186,947,2.8,80
678,1257,-20.9,53
487,815,-30.5,30
845,1401,30,33
946,836,0.1,2
149,967,-17.4,70
714,1115,-13.4,12
837,1209,21.7,4
527,1595,5.6,100
400,1425,7.6,77
303,767,37,98
674,949,28.6,24
425,896,3.3,25
750,771,26.2,95
473,1008,25.7,14
793,1567,24.9,11
922,1444,-8.4,38
306,1130,6.1,49
440,792,-26.6,63
325,716,-12.2,75
947,855,-18.7,15
831,1266,-21.2,65
290,1359,-9.5,73
485,658,16.9,52
455,874,-34.1,7
804,832,-23.6,53
922,1749,-0.1,86
508,1136,40.2,91
284,1080,-8,82
216,1793,38.8,68
545,1580,8,44
513,914,-7.3,98
152,1411,-20.5,24
149,1175,-23,54
448,1650,-30.6,39
614,896,-3.2,43
705,1256,8.6,73
434,1595,-35.2,82
935,1646,3.7,69
595,1448,-13,14
424,1667,21.9,44
207,821,-20.8,79
295,1291,14,71
800,1772,19.6,16
697,1473,19.9,14
391,1776,13.5,70
911,955,-24.1,44
214,1039,-36.5,86
900,1772,-33.7,28
804,1398,-31.6,79
220,693,-19.9,53
506,1489,28.5,68
407,1368,32.9,66
618,1401,38.8,33
495,1336,-1,97
878,842,8.4,56
609,653,-10.7,99
905,1463,-29.8,54
139,642,-9.8,32
647,1134,-38.3,52
470,835,35.8,83
725,666,19.4,100
218,666,37.2,84
798,1386,15.3,45
967,1484,-33.3,82
321,1069,-8.8,46
815,990,-4,18
184,1719,30.5,33
665,1083,32.2,50
392,873,32.2,81
256,674,-14.6,4
588,1138,-9.4,34
881,1205,25.4,77
275,1742,17,68
968,1033,3.4,48
887,1784,-23.7,18
420,620,6.9,4
671,1647,-31.6,100
275,1746,40.8,75
341,1374,-20.8,67
396,1327,-10.9,86
300,841,8.7,42
417,1787,-19.8,80
256,927,39.5,89
393,1061,27.7,8
132,1367,28.6,75
265,1170,-35,91
825,643,34.5,46
840,1674,-12.4,74
833,1482,5.8,38
372,839,0.8,14
228,1342,15.9,23
339,857,-38.2,21
117,1676,-26,57
255,1586,-31,61
828,836,-35.7,55
726,1278,-38.5,57
662,625,-7.5,5
913,1605,-6.5,12
825,1131,25.4,74
291,1420,-14.5,20
350,749,-30.1,96
198,1556,-5.8,89
857,1327,0.5,72
107,1681,-28.7,14
394,847,-34.3,14
158,1256,21.9,42
855,942,-24.3,67
703,728,-14.4,34
397,710,-1.7,19
627,844,33.5,10
418,1696,-31.3,17
359,1446,-26,13
829,1593,6.6,79
377,917,-8.7,11
388,1737,-29.5,4
391,714,15.6,45
428,640,28.2,80
482,695,-11.6,13
521,971,0.4,76
324,671,35.5,30
958,813,26.4,75
624,1627,-12.6,94
536,1621,-23.7,88
768,783,5.7,15
467,1116,-3.9,9
786,1554,28.3,59
511,1365,-6.4,87
579,734,-4.2,5
410,1542,15.7,54
933,1515,14.7,45
914,1426,33.6,78
259,1465,38.4,34
285,1260,17.4,82
170,1568,29.8,2
655,1700,-3.8,63
348,1430,40.8,31
430,882,-28.9,32
626,1261,23.4,93
358,1047,-29.3,82
167,1333,-37.6,10
870,847,-11.3,63
389,1662,-32.4,38
492,627,27.7,32
729,1666,-10.5,70
615,1418,14.2,26
398,1282,30.9,44
715,1335,12,22
894,971,29.3,22
808,1409,-27.5,5
185,1771,33.4,23
523,974,-38.9,69
461,1327,-26.6,6
681,780,-27.6,4
962,1240,-36.6,3
273,1054,-25.4,46
800,851,-21.5,15
948,1530,22.1,71
614,1006,0.5,53
554,1781,6.8,59
622,695,37.2,79
516,1642,-26.4,70
213,1009,39.3,78
296,1135,38.6,95
599,904,8.3,90
430,1078,-19,75
135,814,15,88
419,881,14.3,14
756,1176,-10,10
756,1213,5,53
905,1244,-21.7,2
537,1129,16.2,98
151,1374,-5.7,36
238,1623,13.5,18
394,757,-24.2,100
194,1720,-38.3,8
770,1275,32.3,91
777,849,-5.6,34
813,758,-22,7
180,1723,1.7,12
758,1233,-23.5,21
712,1475,38,38
809,769,32.9,17
487,1498,24,42
714,1045,4.7,83
636,1652,27.9,87
626,769,-33.6,75
236,722,33,13
339,1481,-32.7,89
303,1564,-37.5,56
161,1473,-19.3,39
672,1214,20.8,55
567,1296,36.8,26
753,618,17.2,90
799,1347,10.4,74
236,813,-23.1,25
452,809,18.4,62
854,1687,-21.1,21
750,1189,15.6,26
630,1705,-21.8,86
888,671,-18.6,2
158,1774,-33.2,68
963,1412,-17.6,2
822,1246,7.6,1
990,1097,-31.6,98
126,1754,3.5,6
521,1474,8.9,78
177,1243,-24.8,55
246,1514,9.8,37
374,1800,-12.8,27
100,608,25.7,86
417,1377,-35.1,83
928,1625,28.8,7
320,1506,27,92
614,733,0.4,38
189,1172,-19.5,44
704,1015,30.5,28
377,1788,-33,71
950,912,-19.5,41
547,917,-3.6,77
450,1608,-38.8,24
640,1068,-31.1,64
286,751,-16.8,14
766,1358,-33.8,62
356,1613,2.6,97
132,1152,-23.8,53
372,1661,-25.7,80
965,991,33.5,91
399,1123,-11.6,15
450,1353,5.4,12
538,1483,-0.5,49
242,749,-11.7,34
924,1372,26.5,70
336,1056,37.5,85
280,1719,1.8,93
690,1111,-28.6,26
835,609,-20.2,1
426,638,0.6,65
587,694,-11.4,77
360,774,-20.2,92
356,927,-27.8,7
473,902,13,54
621,1523,8.2,93
677,1653,31.6,47
439,808,-6.5,8
219,1295,-35.2,3
894,1725,14.1,69
469,1021,-8.6,60
679,798,-1.9,15
196,1645,-13,39
446,925,-17.1,5
874,1729,-17.6,33
139,1417,23.1,32
532,1597,-26.6,55
678,1575,4.5,39
738,1658,-3.4,96
122,1240,29.8,52
501,621,37.4,2
156,941,-24.1,60
614,1173,-39.7,6
585,1190,30.1,38
847,1266,-18.2,83
601,1476,-39.4,69
943,653,8.9,39
547,1265,-38,80
688,1799,39.2,51
507,648,-25.9,62
666,1335,5.8,85
884,1496,-3.1,93
635,825,38.9,50
290,729,-4.5,98
888,969,18.8,19
812,1320,11,57
827,603,-23.4,14
535,1339,22.5,7
847,1754,20.8,73
201,1619,20.4,52
610,866,-18.8,56
736,1596,-2.7,61
322,1720,1.8,15
244,1786,10,25
122,1795,3.5,49
112,868,5.5,82
764,1341,-33.8,5
787,1555,35.3,83
351,747,-19.4,14
281,1193,-22.9,38
757,1639,21.8,48
867,1269,-29.9,59
798,1589,30.3,61
908,1515,33.8,37
524,710,0.7,27
701,1047,-25.2,22
552,1144,15.3,91
124,1053,-9.9,37
538,1439,-4.4,38
532,1403,4.9,56
835,1536,0,48
378,1550,-22.3,89
896,1325,23,95
251,1070,33.7,77
251,1164,-22.3,51
384,1140,39.2,5
618,925,-8.1,7
829,753,32.4,83
758,1157,18.7,48
370,1655,-27.4,25
742,603,25.5,9
583,1001,37.7,95
964,773,-30.3,55
421,1510,-11.8,27
384,1790,30.9,19
650,1391,-28.1,94
618,610,-2.8,58
261,796,-22,4
987,772,36,71
345,1774,-38.4,17
448,1262,25.1,78
999,1422,-12.2,46
670,1695,-8.2,48
913,1257,8,54
251,1184,18.2,86
716,1388,-36.5,81
915,822,-12.9,48
651,707,-33.8,74
307,753,-23,4
533,1597,38.1,48
731,1057,-17.2,3
783,720,-5.9,82
199,686,11.2,81
701,1172,16.5,90
439,1247,-4.5,41
934,1094,-27.1,60
409,1240,6.2,12
241,1423,-27.6,30
662,1123,40.4,74
922,1505,12.6,35
614,1605,12.7,83
183,995,-14.3,38
126,1043,40,8
470,701,-17.6,14
900,1607,-8.4,35
632,638,-33,83
221,727,4.5,68
450,1035,9.3,54
756,669,35.5,44
824,1462,-3.4,76
321,1047,-8.4,12
850,915,-18.9,90
680,1131,19.5,92
848,1503,4.4,63
136,1502,16.2,26
508,1405,33.2,62
716,1273,-19.5,48
483,811,-6,38
127,1127,9.4,96
139,1399,-27.1,6
456,782,-11.1,25
282,1011,10.6,81
766,1169,-19.2,56
953,1167,27.7,25
286,928,-34.9,18
216,1143,-2.8,51
186,1144,-20.8,47
405,794,31.8,71
400,1334,5.8,71
273,1209,-38.8,27
599,1132,6.2,78
808,736,-12.1,71
437,1050,-17,80
521,1585,-1.6,40
775,1625,-18.1,43
493,821,-23.3,52
268,1607,18.3,28
950,1716,11.2,27
213,932,34.1,74
710,1303,-1.6,16
472,1704,-1.4,9
399,1386,-13.7,83
121,1765,6.7,43
447,1406,-16.6,57
369,1647,-17.2,65
999,1224,40.2,7
676,1619,22.1,93
998,1110,-23.6,74
203,1107,-22.9,50
134,1539,-5.8,64
649,1515,32.6,12
343,1440,-11.7,96
953,1038,31,62
991,825,-11.9,60
517,1641,8.2,63
845,1478,-5.8,59
517,1211,-26.1,21
808,901,-27.9,97
266,888,7.7,67
227,1342,15.9,34
328,1504,20.5,3
554,1426,19.8,8
864,622,9.4,96
840,1229,39.5,95
438,1479,23.3,99
536,1753,17.2,2
531,1310,-13.5,46
271,1620,15.2,33
433,816,26.8,64
620,1438,2.7,40
794,630,-12.7,72
322,674,-9.5,56
153,670,-18.3,81
213,1793,24.4,98
327,768,9.9,7
259,1353,-13.3,46
290,662,-25.1,100
824,759,-0.1,38
970,754,12.6,65
151,607,-35.7,37
281,1442,16.2,18
554,896,-29.9,1
169,1360,-24,42
991,1425,10.2,70
824,735,23.3,80
674,1410,40.7,74
