godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
768,1630,-33.1,37
323,1056,-15.4,11
806,1553,-29.2,93
605,1654,-26,26
924,1558,-30.1,11
160,896,17.6,13
346,734,31.4,62
643,1167,-7,73
898,647,-21.4,80
625,1035,-5.2,18
466,1723,38.1,17
230,1301,-16.4,55
816,1786,9.4,73
132,977,-24.8,33
746,1076,34,46
183,730,-11.4,52
400,1103,33.9,92
112,1409,-2.5,91
150,1784,36.9,91
949,1754,8.9,10
495,1174,-9.2,28
668,1704,24.5,8
433,1673,12.5,24
603,1149,-32.5,84
173,1505,32,68
691,1275,19.8,56
404,1541,-30.1,28
564,1168,0.3,56
631,1233,25.6,54
612,1501,18.5,24
932,1206,-37.1,54
459,1101,14,52
957,1305,3.4,68
715,803,-16.8,51
251,1775,13.9,92
914,1332,38.1,96
417,1010,29.9,59
122,1454,-16.7,8
542,1689,21.3,32
558,1509,16.9,78
115,1068,1.9,35
726,860,-35.8,98
686,1734,0.7,24
658,849,34.1,17
579,1781,29.8,1
222,1545,-4.9,44
446,620,-17.2,7
902,1389,-21.9,40
111,739,5.1,8
204,1084,7.2,61
822,1225,-25.3,26
992,805,15,64
878,1099,-9.8,63
875,1494,-30.6,46
970,1058,-0.4,95
150,1421,-32,70
307,744,16.8,71
816,635,26.5,9
183,1784,-30,40
554,1069,-18.4,30
941,1410,-14.6,37
599,1528,-35.8,10
946,1150,26.4,93
484,1135,-3.2,29
554,841,-7.8,67
533,1330,17.3,90
948,1377,-36.7,55
766,1366,31.8,11
517,988,20.9,80
761,1563,33.6,70
474,1785,-5.1,73
980,1417,-28.3,17
754,766,37.3,24
802,737,28.7,79
374,1537,-3,40
442,1048,0.4,11
778,1384,-34,13
820,880,25.7,15
614,820,-12,81
825,1006,22,81
734,844,7.6,22
929,612,-8.3,52
763,1587,-12.9,51
289,1330,-4.8,88
299,1492,0.1,1
580,1410,21.2,78
425,605,-27.2,35
133,865,-6.7,16
809,1298,-39.2,57
913,601,35.1,96
807,746,31.3,14
773,1581,-2.2,16
743,1291,10.1,11
608,1697,-18,85
576,1662,28.4,58
634,1346,15,63
588,1277,-15.2,85
875,1712,18,96
435,1524,21.3,67
301,629,-34.5,79
976,776,-15.8,91
784,941,-10.8,14
905,723,-27,41
449,1660,-8.5,7
502,860,32.3,99
770,877,-3.6,33
306,729,-36.2,11
260,1254,-17.4,20
650,1120,-19.6,96
377,1442,8.9,47
989,1439,-16.9,76
574,1145,-18.2,70
432,676,34.2,15
550,1228,-36.2,97
334,1096,-10,31
220,898,-39,29
429,605,-33.1,32
693,1490,24.2,36
510,1489,20.9,31
318,689,18.3,89
967,678,37.9,80
622,1601,20.7,71
894,1357,30,21
827,1173,-4.4,61
369,1443,38.9,37
619,1006,-2.4,30
827,1358,-7.4,51
843,1591,23.6,92
962,1406,-17.8,98
188,1344,27.8,7
382,1684,2.3,51
729,784,-5.9,50
453,1198,35.2,6
421,943,-21.4,100
443,1232,30,98
890,617,10.6,19
901,1525,-22.6,48
796,679,-18,17
252,633,-27.8,65
232,799,-20.9,53
225,1276,-32.6,23
894,1203,-23.2,30
538,1145,-20.2,32
421,1470,11.1,90
124,1454,-33.8,34
273,1303,-12.8,82
876,700,11.3,88
756,888,-29.1,21
699,1508,40,96
426,1020,-30.6,4
905,1132,-30.7,7
631,1794,-28,99
318,876,-1.5,42
759,1247,-31.2,83
131,821,-36.3,80
179,1194,-6.1,60
689,1324,-6,68
939,1447,27.1,54
638,1082,-37.9,46
547,1083,-10.4,59
468,1569,-27.4,4
133,1599,-0.4,15
878,811,-20.5,30
833,1748,-35.3,65
194,1130,22.1,77
511,1012,20.2,93
392,1477,25.6,6
862,1697,35.6,27
472,611,-15.7,46
140,1684,-25.1,6
715,658,-33.1,53
489,1606,23.4,75
133,1293,20.2,53
616,706,-34.8,94
882,1707,-25.2,65
555,1307,23.8,100
600,1444,7.7,12
873,1578,-9,83
227,1617,27.7,83
935,653,24.5,2
348,608,-24.5,7
251,1485,-29,25
973,764,-3.9,73
899,1337,-37.2,82
493,1093,-1.1,42
220,1239,6.9,43
385,1641,-4.8,61
615,1709,-14.9,54
378,1698,-30.7,3
264,878,-6.3,94
462,1120,-33.4,70
691,614,29.5,50
847,1584,7.7,80
570,1228,-32.2,84
730,1046,3.6,97
273,1519,2.6,53
825,845,-8.1,25
344,1402,-6.4,30
705,1796,-4.1,75
328,1573,37.7,92
140,1201,-11.2,3
559,1066,-2.2,41
563,1328,24.2,7
610,828,3.3,41
980,1542,15,5
673,1382,22.6,80
468,1137,-18.1,85
290,1275,-25.4,21
423,767,-0.5,70
980,836,-23,28
705,1510,29.4,6
602,1797,-30.6,59
563,1693,-37.9,22
491,1182,20.8,1
295,1331,19.2,6
516,1062,-17.2,77
611,1402,-29,3
597,859,-13.2,33
528,837,-17.5,88
673,1569,34.5,16
199,1061,-5,79
964,1551,-38,58
782,931,23.7,88
353,719,-3.6,59
382,669,37.9,33
330,860,31.4,84
115,838,28.4,87
314,1730,-28.4,37
196,602,27.1,23
621,1373,28.6,100
405,635,25.5,71
211,977,-28.8,26
941,1254,28.6,73
523,1559,27.5,60
709,1599,29,28
613,1707,-3.2,91
114,737,30.1,73
517,1043,0.5,4
982,1742,-4.4,84
398,1097,-26.2,1
347,1055,-21.8,93
457,1109,21.8,79
369,1741,-37,16
554,1373,-35.5,14
419,1432,27,6
895,1392,3,70
448,1016,27,29
686,1393,-26.8,85
409,1513,22.5,62
139,1420,-31.2,56
993,1047,-1.3,19
129,1072,-13.7,4
547,1572,-10.9,10
135,1541,-20.7,43
263,1502,-2.2,55
344,1261,-38.1,16
257,1264,-28,17
218,798,2.5,45
136,1388,7.9,18
183,1327,27.6,91
583,1112,-33.1,100
359,721,-21.2,27
287,1355,-0.9,76
194,1531,7.2,33
266,1598,29.5,36
210,1213,-22.5,83
942,1336,-35.7,81
823,906,-2.3,90
416,733,-20.7,90
422,1456,-3.3,79
562,1310,12.6,51
820,708,-16.3,4
130,1136,23.8,87
439,1120,6.1,23
742,871,-10.3,68
853,902,28.4,25
118,678,3.8,63
220,799,29.5,31
589,1398,-34.2,10
654,1544,-13.1,48
938,1716,-38.8,84
727,1245,13.1,36
544,1415,-5.4,15
747,664,-28,55
932,1341,-2.5,34
564,1667,-4.9,20
842,1237,29.8,14
790,659,23.2,17
285,696,2.3,90
563,867,27.4,56
466,1482,-31.8,29
501,1219,8.9,100
823,862,-14.5,48
652,1617,-37.5,51
458,1078,-20.7,42
671,933,30.3,55
690,681,-31,68
801,982,-5.9,56
737,1173,-24.5,32
530,794,13,25
537,1058,-13.7,30
562,1152,-32.1,1
276,1488,41,52
716,1371,-26.3,47
416,1182,-38.5,6
662,1032,4.9,62
671,1381,8,48
865,1146,31.8,82
557,1248,-13.4,53
914,1098,9.2,92
715,1012,-25.2,66
228,1061,-35.6,81
605,887,-2.2,65
932,781,-29.1,41
399,1451,37.4,15
387,1124,-28,48
241,828,-24.1,35
887,1341,33.9,26
598,1632,16.8,36
532,1681,-30.4,47
688,941,15.5,48
596,1301,-15.6,13
141,784,7.1,84
485,1350,32.1,98
427,1415,21.2,65
179,1597,-4.7,52
747,665,-30.4,62
275,1603,13.8,37
166,667,8.6,66
432,1046,-27.5,96
547,1464,-37.4,52
225,645,-18.5,90
163,1417,13.6,27
594,1285,-34.5,10
710,1775,-32.7,86
312,853,34,19
925,1571,30.9,90
316,683,30.8,96
329,1325,12.6,51
581,853,14,89
141,775,40.6,70
165,1433,35.6,47
740,1106,-13.5,23
968,819,22.3,37
500,848,39.8,91
276,1130,-15.7,61
856,1136,3.3,62
506,1654,-13.8,6
200,1657,-25.2,12
115,633,-19.7,48
217,1521,9,62
799,985,0.7,43
461,920,-36.8,19
731,1094,-7.5,84
568,1595,-30.6,41
873,1336,10.5,90
462,736,-10.5,47
541,1589,16.4,66
286,802,-31.5,88
855,1570,-27.7,10
705,1004,13.7,94
579,811,-21.4,69
825,633,-1.7,73
1000,1422,38.8,11
639,654,-38.7,30
356,1426,13.7,84
716,1711,-34.6,75
923,1713,-17.3,24
748,1438,-4.6,2
400,1466,28.7,33
477,1020,32.2,48
420,954,21.9,86
193,627,-33.8,52
968,1322,40.3,51
549,1710,25.2,24
543,1010,-13.6,48
238,1632,-8.4,51
834,666,-36,80
818,1390,12,21
725,901,28.2,66
364,1325,40.9,22
662,686,-7.1,53
377,667,-25.4,31
356,847,-5.8,93
489,1271,-9.9,4
994,1196,-11.8,36
298,1314,8.3,87
691,1240,25.1,30
552,1609,32.8,70
881,1750,20.5,77
459,1330,6.8,59
186,1387,4.4,29
777,668,15.6,74
153,1378,32.2,74
287,876,-10.7,96
414,1036,-19.8,57
236,1653,-26.9,83
311,1287,20.1,50
726,1443,24.9,45
281,1290,9.9,33
953,1576,-25.2,72
982,624,36.2,59
361,648,35.8,36
251,1317,18.2,64
922,943,34.5,24
904,1074,13.3,57
401,700,-11.5,22
413,848,16.9,26
498,1067,-23.7,32
674,661,36.3,46
685,784,-6.3,13
452,1298,-33.5,30
410,1549,-23.9,25
454,1158,-37.4,5
450,637,1.1,30
365,783,28.3,66
695,1564,30.2,62
656,1022,29.8,21
990,1552,-25.9,73
387,1743,13.9,67
385,906,20.5,2
491,1111,33.9,63
397,1122,2.9,2
678,1216,3,69
105,1185,17.4,99
779,1551,-39.9,65
290,829,13.3,89
174,1268,-20.7,91
907,1713,-6.7,43
571,1759,-39.3,24
265,1583,-13.8,15
188,992,8.3,8
459,1612,-29.2,13
967,906,-5.5,62
991,1193,-29.5,92
874,1680,-6,62
275,1094,-35,73
160,1137,-17.8,77
841,1335,-23.9,64
890,1032,-39.6,38
719,1749,-36.4,75
372,1314,7.3,51
273,698,-10.2,7
547,1291,19.5,74
901,1554,-18.5,83
887,926,-17.3,68
696,1016,39.8,89
102,710,-3.8,61
208,1331,-16.7,2
480,706,32.6,29
965,1653,-19,12
995,912,37.2,70
992,927,-15.5,10
957,1741,37.7,6
231,1358,-37.3,48
955,1622,-30.7,11
759,1052,-33.8,33
267,616,-17.3,32
880,780,38.2,65
349,1204,29.3,29
851,1529,25.9,6
706,1146,26.4,19
841,1748,-34.5,87
517,743,-38.3,29
802,1654,8.5,64
621,870,-34.6,59
952,868,-19.6,6
866,1478,-38.3,47
189,1038,-6,64
247,958,12.8,18
841,1766,-21.7,82
372,1555,0.2,61
843,859,41,15
952,1154,-19,25
763,1685,2.1,13
891,865,-20.7,40
123,1242,-26.3,87
651,877,-10.2,87
595,1796,7.9,17
350,774,-25.1,47
935,1125,-18.9,59
154,1749,31.1,75
243,1066,-21.2,53
693,739,34.7,92
842,1442,34.1,15
290,1067,37.6,52
600,769,19.5,39
953,1799,-20.2,18
525,858,7.1,64
930,856,-24.3,100
338,1502,8.7,86
875,1093,9.4,68
658,612,21,24
433,713,-26.6,74
875,985,-36,73
172,905,-24,59
145,1271,0.1,39
115,1411,-9,28
611,1683,27.1,7
277,1800,9.7,52
474,1668,-18.4,13
485,1563,35.5,10
423,723,3.8,86
529,966,-33.4,31
391,1789,28,20
220,1514,-11.8,20
342,1331,-14.8,16
519,1028,15.3,48
172,1173,0.3,7
243,1077,3.6,32
179,904,31.8,10
406,1389,-31.2,85
219,707,9.7,43
644,876,39.5,39
996,867,30.7,75
475,978,35.6,2
618,1109,21.4,68
549,1355,-5.5,73
255,731,13,46
105,744,7.9,44
830,1021,31.2,32
552,1445,29,56
268,956,-24,33
407,605,38.2,1
842,1170,35.6,11
490,1192,36.3,47
834,1450,-21.9,21
700,942,-19.3,67
213,917,2.7,17
664,1023,-29.4,68
704,1233,6,46
534,880,-10.9,73
751,1387,-15,32
777,1704,-12.1,21
405,1156,22,1
538,727,-6.5,69
673,757,-9.1,93
978,858,-37.2,47
259,1260,15.9,22
546,1739,24.2,74
511,1692,8.6,35
896,1472,30.9,84
806,1327,-22.5,30
974,660,-28.1,54
624,1486,16.1,22
465,1623,-1.9,39
906,928,-27.3,30
597,953,-7.1,62
741,1603,35.7,88
342,1017,-27.9,47
960,936,-11.6,72
122,1209,17.8,17
624,907,-33.2,69
680,1317,-9.3,37
200,1440,38,44
757,1235,36.4,46
567,1090,27.8,73
429,1131,30.9,46
863,985,-22.8,76
587,1331,33.3,89
419,613,37.2,53
665,1322,-12.2,64
879,1654,18.8,34
924,1150,-38.4,8
804,918,32.1,15
768,1099,9.7,71
140,652,19.2,95
853,1697,-13.6,59
193,1129,19.2,50
427,986,-36.2,45
159,1301,-35.1,58
759,1627,-22.5,25
410,1525,-15.9,17
592,1077,21.9,26
548,1472,14.9,32
415,1102,21,14
481,1435,40.4,48
560,1084,24.6,32
625,924,-13,78
852,1027,-33.7,70
667,663,5.2,61
731,1424,3.3,46
644,1010,31.7,73
295,748,29.6,24
416,738,-19.4,74
969,1784,12.7,70
967,979,13.2,58
183,684,-32.7,35
1000,1061,-38.1,53
179,1121,-24.9,61
752,1768,0.9,89
571,1367,-34.7,36
138,936,-15.9,52
208,1513,40.7,9
653,1181,34.3,98
353,1052,9.6,82
676,750,2.6,2
753,933,-2.7,21
357,1670,-34,8
411,1275,-17.1,24
704,756,-28.7,56
107,1187,-30.5,47
374,986,-32.1,67
773,705,30.5,95
681,1496,1.1,86
116,1148,25.4,26
128,1270,-7.2,15
697,610,29.1,31
312,1084,14.1,42
181,1493,34.1,76
668,1436,34.2,80
911,1633,7.9,94
637,1388,20.7,36
503,834,32.5,31
704,720,5.1,52
725,1328,29.2,33
333,1422,35,55
115,1283,-22.2,41
656,1590,-23.7,32
944,609,33,1
811,1472,3,7
999,1158,14.4,8
142,963,18.9,89
996,1487,3.7,42
828,1385,30.4,73
122,837,8.3,61
446,1110,-11.9,26
117,1502,13.9,18
992,1507,14.2,50
789,793,-19.5,13
750,696,23.8,45
604,1149,27.8,74
343,1232,18.5,35
640,1762,24.2,59
119,1650,-2.4,19
258,1665,26.8,88
720,1467,10.1,16
861,708,-27.7,23
607,1607,23.6,2
739,1260,11.1,1
899,1514,-16.6,83
897,805,-18,45
556,1724,-10.2,4
283,1192,-2,52
405,1127,4.8,80
377,893,-14.3,93
809,1114,6.2,95
754,1257,38.2,5
419,713,27.4,28
343,948,18.2,51
639,1252,11.8,25
222,1300,15.2,8
914,1580,28.8,1
870,771,-18.9,15
220,1264,-15.6,3
402,1355,29.7,58
238,869,22.4,57
886,938,10.3,3
108,1317,8.9,56
675,1673,-2.9,19
936,622,3.8,69
103,1541,22.8,92
814,921,27.8,32
159,756,-2.8,25
107,1090,18.9,76
972,953,-11.4,89
210,1557,-1.6,98
263,1445,32.3,70
539,1765,-1.6,46
839,1478,36.8,91
317,895,-29.9,31
239,1387,6,10
932,1501,30.1,47
251,1429,36.3,89
314,1650,21.4,28
494,1151,-23.4,83
122,1348,-27.9,15
486,1527,-28.9,23
896,1168,35.6,20
713,1125,-7.9,35
975,1671,28.4,18
943,808,36.3,34
532,1621,-24.5,29
816,1334,-31.8,94
291,1122,-9.1,3
394,1795,-17.6,82
129,742,-8.6,72
291,1697,-8.8,44
261,1395,-7.8,82
496,1771,31.7,35
298,1714,-39.2,6
583,637,-12.8,18
306,852,17.9,77
144,747,-37.2,1
255,1424,-18.9,9
