godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
241,823,-31.7,40
245,1584,-10.4,56
874,1047,16.8,63
485,1116,-30,37
765,1457,-1.4,6
758,877,-30.2,71
592,1383,-33.2,31
931,1385,2.3,50
598,1749,9,34
112,1155,29.1,26
788,763,-22.4,65
663,1595,39.1,3
863,1608,-37.9,43
562,1611,-3.6,100
567,1356,12.6,63
722,691,-16.7,93
547,1741,-15.3,95
595,1574,21.2,2
582,1780,-35.6,28
244,1711,25.4,19
764,1428,12.7,26
520,1701,-21.6,69
949,1039,-38.8,14
421,955,-15.9,78
979,708,20.5,40
607,1605,37.1,92
967,1707,-2.6,20
986,661,13.2,63
703,894,27,41
552,853,14,45
322,1192,-38.7,1
234,1343,18.5,47
838,909,19.6,53
386,1143,25.5,11
212,1739,18.4,19
848,1573,8.7,14
810,1414,33.8,10
125,808,-38.1,22
881,601,11,51
646,1724,-25.7,50
607,1786,-26.7,100
952,1130,-18,40
745,1292,-14.6,16
803,1710,25.1,28
913,966,38.2,37
834,1518,16.7,30
134,780,14.7,83
968,768,-38.9,98
372,1079,34.7,39
139,1074,-29.9,25
272,1487,11.9,9
746,1565,-32.8,45
307,1291,-30.1,41
629,611,17.1,3
131,1680,2.9,73
229,1402,-23.7,4
365,759,-34.4,82
329,1758,-19.8,89
761,1234,-38.9,79
185,1429,-35.6,26
711,1139,11.7,5
681,1033,13.4,63
203,616,-39.2,15
578,670,36.6,27
388,980,29.7,40
128,1331,17.6,62
754,694,-17.7,65
936,1349,4.4,4
967,823,-12,10
438,666,40.2,68
914,1796,28.7,58
554,606,-25.1,45
573,931,-21.6,59
786,1471,40.8,46
987,624,-28.4,100
170,826,21.9,36
863,1712,-31,99
411,1566,-13.4,99
772,1257,-23,22
343,1131,14.7,85
907,1268,16.9,63
291,1233,3.2,50
509,625,-24.6,9
745,1553,-26.2,31
820,1254,36.6,18
927,769,14,44
235,1286,-34.7,11
194,1491,-16.1,31
971,736,10.7,54
742,1594,19.8,56
138,1373,9.9,44
910,1552,-34.1,42
267,1166,34.9,86
576,1083,15.6,46
934,1743,-7.6,6
668,834,-28.7,83
211,705,-16.4,71
223,1243,7.8,16
793,1316,39,49
528,1164,4,17
587,853,31.7,41
876,841,1.4,3
822,925,27.1,44
658,1224,-18.1,25
485,1188,28,38
857,1253,23.8,97
787,1073,9.7,45
871,1022,31.4,44
649,635,15.7,86
764,1487,17.2,25
248,1404,21.1,21
472,1394,0.7,79
306,1761,14,36
259,956,-3.2,17
550,1448,27.2,99
786,1145,24.2,52
387,771,-0.7,76
506,1397,27.6,8
106,1217,5.5,40
453,1197,14.4,85
149,1455,-28,49
902,1012,-13,96
769,867,-1.2,8
572,1084,27.5,23
