godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
969,1742,12.4,28
116,1493,23.2,66
249,986,-23.6,98
816,1413,-26.7,73
121,1330,-36.3,100
346,1125,19.8,43
100,1498,37.4,46
343,1131,-4.8,28
482,637,-37.9,82
407,1247,-36.5,62
811,605,-21.3,63
228,1478,7.1,28
577,802,-0.1,79
301,959,1,63
485,759,-10.2,66
125,1659,-36.7,29
371,1546,-31,39
377,1348,-1,44
521,1205,12.9,79
796,1653,1.9,30
227,1104,27.8,49
349,1531,-34.2,34
500,1747,-3.8,35
349,1724,-34.4,41
132,818,13.2,29
306,1143,12,47
886,643,13.7,46
759,1098,-36,76
443,1179,-15.2,35
122,1483,-21.7,17
381,1693,-25.6,47
220,846,-23.3,85
147,1200,-18.3,51
209,1766,-20,97
602,1367,-23.4,6
949,1106,-38.5,87
441,1175,25.8,53
891,1716,-22,88
486,1333,-32.2,64
610,983,19.2,4
320,1098,-20.9,22
408,1441,2.2,80
918,1062,-35,89
654,900,-10.3,76
174,1734,-33,11
884,1742,-26.9,100
725,730,-27.4,16
822,1547,-38.9,90
879,1599,16.8,34
876,1211,9.9,80
552,1333,33.7,84
325,805,26.2,53
400,1249,13.6,20
476,1365,-19.1,57
683,1219,28.7,42
379,984,22.2,2
152,1545,14.8,14
141,1492,5.3,13
351,1101,-10.8,25
502,1747,18.7,75
781,1123,31.1,89
943,1664,12.7,5
776,1695,11.2,11
307,1145,28.9,95
524,709,-18.4,21
139,1375,-31.2,30
985,1433,20.1,24
405,1142,-14.9,32
600,1585,30.8,58
373,712,-10.5,96
201,815,-5.8,45
779,634,-22.7,38
783,1568,37.5,14
219,612,-2,13
730,1397,3.6,59
618,1775,-29.8,87
320,1711,11.3,23
452,1666,32.2,38
334,1467,38.3,57
151,908,-14.7,10
143,1498,21.7,87
538,1311,-19,14
479,1153,34.7,75
559,1416,2.1,32
604,1432,13.5,96
384,1273,30.2,63
378,1583,38.2,73
262,823,28.7,63
582,935,-23.4,10
529,1403,-7.6,25
745,1687,-5.9,95
762,1132,-21.6,17
262,1693,5.1,54
197,1687,-30.3,96
923,845,33.3,83
574,1241,-29.3,86
660,959,-19.9,85
710,1150,25.2,6
972,1681,21.6,69
337,1736,-31.4,62
646,1549,-32.9,33
608,1012,-9.9,67
900,793,15.9,84
966,1431,-35.9,61
397,1443,17.1,26
113,1174,29.4,92
391,1191,-17.4,88
845,1748,-1.6,27
