godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
123,1563,-2.3,25
481,1723,-21,30
122,941,-36.2,51
130,995,1.3,35
611,900,27.5,54
356,1785,33.7,97
678,914,10.4,29
469,1620,-34.5,68
985,635,14.6,12
816,766,-15,90
825,1413,-36.5,91
489,629,-30.9,96
705,1359,1,79
437,640,28.7,98
426,1149,-19.3,34
290,1257,37.4,22
347,1470,-2.7,81
894,634,-13.6,29
392,1026,-34.4,80
613,869,25.1,67
485,1536,7.2,100
248,1639,-14.7,83
210,937,-21.2,17
342,632,-18.2,49
795,984,37.8,6
833,649,-20.5,51
717,653,24.8,76
767,1386,-11,5
163,1779,6.7,95
266,1718,41,61
983,767,10.9,32
597,1115,0.3,91
883,1280,20.8,31
951,1127,-20.5,23
151,1058,-18.2,7
108,1250,-32.6,18
415,1569,-18.8,19
644,1647,5.9,63
839,615,26.1,52
914,1671,-28.6,78
548,1312,33.5,23
898,640,-2.3,69
168,964,-5.9,1
378,1795,-1.4,72
659,1594,30.9,8
183,1162,30.7,59
683,1410,-13,71
467,1332,-20.6,21
747,1449,-27.7,75
213,1213,-34.7,91
435,1329,-35.1,58
986,1295,-17.1,41
907,1054,-18.5,26
678,1126,-9.5,82
251,1631,-29.2,41
305,894,18.8,58
527,765,-17.7,59
847,1375,13.8,8
303,1260,-0.1,81
445,1741,38,83
107,714,-28.6,14
845,1623,36.6,57
722,1652,-36.9,97
125,1524,-22.7,39
811,614,32.2,11
257,1481,1.8,81
807,724,-17.5,53
476,1522,27.5,52
637,1065,-38.2,57
871,1712,-21.1,2
971,673,-1.9,97
550,1472,30.1,37
942,1672,-28.1,17
146,1253,-16.1,61
889,1002,34.3,53
155,1793,-25.7,53
563,1174,33.5,90
808,1040,24,18
835,1350,6.1,25
196,1432,24.9,36
879,1025,2.1,11
992,845,30.7,74
581,1688,-13.3,77
976,949,0.1,88
293,810,23.8,71
123,640,15.7,63
965,1577,-8.1,100
333,637,5.2,14
603,1013,-31.8,72
594,1557,19.5,43
737,792,-12.5,23
795,1163,-34.3,69
535,1776,-28.2,78
905,1172,20.6,38
590,956,-39.5,95
975,853,-24.4,63
206,729,-2.8,49
657,1031,27.7,42
180,1640,37.2,3
611,866,3.6,72
165,744,-26.9,86
213,1209,-0.4,76
473,1515,-16,31
755,908,3.3,56
380,1530,13.8,65
522,1343,-37.9,26
216,1441,-5.6,21
745,1051,12.5,30
180,834,-1.7,57
226,898,5.4,19
759,1786,-39.8,54
466,828,23,72
916,685,27.4,62
964,1537,31.5,28
277,1047,-6.2,37
404,905,-14.1,37
792,1375,-6.6,98
891,641,11.4,84
316,1184,-19.2,79
777,1526,35.4,27
789,1076,4.2,68
171,1776,24.3,2
158,1189,21.1,10
546,1452,-4.7,52
277,1556,0,43
854,891,22,24
114,1534,-32.4,49
304,1305,-12.2,53
364,1300,-3.8,61
592,1252,-33,4
968,1401,-9.6,56
828,844,-35.1,27
382,1652,13.3,12
163,1417,-2.2,45
513,1153,-13.8,92
905,1743,32.5,66
968,1550,19.3,2
238,1746,-25.8,5
229,1699,-37.2,76
426,1282,31.4,91
353,979,12.7,44
255,713,-1,77
833,1406,-20.2,8
317,1135,28.3,52
234,1307,33,99
965,736,24.5,3
935,1207,39.4,87
712,1101,-14.7,82
602,703,-2.2,64
344,1004,9.9,37
675,1597,-33.5,35
722,1074,20.7,69
621,1115,18.6,85
142,1603,21.1,35
329,1339,-30.7,81
425,1106,-24.7,83
157,904,-1.7,67
691,731,24.1,84
363,1670,-18.3,54
749,1312,-14.1,71
664,1508,-23.9,52
793,1392,21.6,94
333,1699,-23.2,22
268,1230,19.8,55
847,1706,29.6,59
673,988,-11.4,56
968,1783,39.2,70
229,679,-28.2,8
215,1770,39.1,6
542,1005,9.9,28
957,880,-19.2,88
638,1047,-17.9,35
887,1444,38,65
627,1638,1.3,43
210,1536,-18.7,38
589,1752,-2.6,24
704,1663,24.1,9
119,1309,16.5,51
336,1567,-29.1,25
712,1105,-10,72
114,893,-9.7,48
209,1576,7.2,37
708,1452,1.3,8
971,1289,11.3,21
600,819,38.5,52
299,1786,-4.6,49
910,1497,38.9,1
485,1663,-33.4,24
694,1574,22,36
865,1714,-14.1,61
470,740,21,89
467,1191,-39.4,98
842,1424,11.5,71
871,1478,28.5,40
335,1082,35.8,1
950,1673,-11.6,69
353,1277,5.3,53
922,687,-25.9,37
416,1478,-17.6,10
631,1399,24.4,63
219,1158,31.4,85
373,1782,34.3,94
105,771,40.8,29
316,1228,14.9,56
299,1222,-38.2,66
450,1533,21.3,17
408,902,-15.9,1
683,1185,3.1,27
939,686,34.6,42
803,1586,-4.9,51
996,1187,-14.3,16
203,717,10.6,16
113,1149,21.7,9
187,1022,27.2,47
864,743,-36,44
151,1196,-8.5,16
251,696,3.1,49
636,1187,38.8,45
582,1404,6.8,31
416,1156,1.9,98
956,1221,32.4,5
894,1398,11.7,26
675,1227,31.1,24
746,769,18.8,31
307,913,-16.7,90
647,956,32.4,45
399,843,0.8,49
441,1580,6.7,84
909,1162,0.7,33
582,776,-7,69
688,1774,26.7,14
408,1519,-8.4,87
915,920,18.3,59
727,1659,-20.5,89
779,1508,36.9,97
809,1343,-31.2,74
499,646,-0.1,60
146,974,22.6,28
621,836,4.3,67
922,738,-14.1,68
464,1435,-34.4,23
378,1367,-32.7,47
368,1687,17.8,20
912,1467,9.9,59
750,1707,-24,89
105,786,-2.8,84
708,1420,-28.8,34
684,862,17.8,73
832,711,16.2,51
506,743,40.1,52
736,983,34.7,8
773,660,12.7,58
500,1135,-25.2,49
389,623,-21.2,22
431,1748,-23.3,40
284,935,-13.7,36
306,1625,40.7,99
863,685,17.6,81
986,1000,-37.5,1
328,947,-22.4,85
801,880,-33,84
192,733,-33.4,76
125,974,12.5,43
144,1466,40.2,57
899,675,21.4,13
998,1666,35,64
428,954,-6.3,65
819,1368,7.8,12
436,933,7,3
142,1540,-20.6,9
317,704,-5.4,8
831,1688,28.8,52
933,1129,-30.4,6
787,1661,-7.4,30
380,1515,-2.3,36
286,1017,36.9,7
107,637,-18.3,32
797,718,14,12
362,1579,36.2,40
578,1232,24.6,99
311,1486,-39.7,42
178,1030,-0.6,83
558,1487,23,25
230,1469,-34,42
918,1551,-0.6,42
541,920,-29.9,33
262,625,9.3,14
533,1291,-8,44
916,1688,-0.1,57
803,1130,-32.6,47
464,1372,40,1
939,1322,-0.7,50
205,773,34.6,74
173,1064,-22.1,79
111,1360,36,43
633,1435,29.8,98
231,1545,-12.8,8
926,1032,26.9,45
642,1537,-39.4,5
744,1522,-27.2,100
698,1687,39.2,28
777,1722,-27.5,40
355,753,-12.3,83
201,811,39.6,60
537,1022,29.3,59
465,902,-10.2,34
927,1585,-29,23
495,851,-23.2,79
125,973,-6,52
522,935,-6.8,93
707,1296,22.9,4
549,908,-28.5,86
346,1333,28.3,46
935,1713,5.7,54
987,939,-38.9,44
376,1100,-35.9,34
933,788,-7,10
519,1299,-13.8,74
639,1408,40.2,40
985,1263,-2.4,24
296,662,36.6,31
118,1340,26.9,30
474,1560,36.1,24
264,1363,-14.9,38
827,1058,-34.9,23
1000,1091,22.9,93
562,1064,0.2,79
776,1205,4.3,82
921,1062,-23.8,76
765,958,14.3,50
632,1219,39.1,46
541,1558,40.5,89
841,1072,18.7,87
525,673,7.7,39
314,660,-5.8,81
468,755,18.5,34
793,907,4.3,15
251,1325,-18.4,68
651,1445,-2.6,14
560,1056,19.2,99
560,938,-38.4,40
862,1689,-1.8,63
704,766,6.3,23
586,755,-19.8,30
776,721,-15.1,12
917,907,-24.7,1
135,733,13.1,32
615,1041,13.9,5
502,1048,-27.4,64
553,912,-26.1,39
102,1711,-9.3,82
671,1430,1.6,36
260,1381,-34.1,52
848,997,25.1,1
705,1174,-29.7,6
953,1075,-12.5,19
694,956,-16.8,41
547,1169,37.6,15
316,1155,-19.6,99
908,1028,7,14
881,1585,-17.9,88
185,1287,-28,23
698,951,36.8,67
190,787,12.9,97
183,1022,-39.3,18
660,1121,12.5,91
716,1727,24,18
725,1688,11.9,87
810,1027,-37.6,84
506,1188,-7.7,95
865,1629,-37.9,20
198,1066,2.1,68
400,1418,9.8,52
603,1361,18.3,72
503,1179,16.8,20
499,1799,23.2,32
662,1171,-20.6,96
511,1383,-29.6,42
863,1226,28.7,53
965,983,-23.1,55
270,1321,23.5,96
648,631,-25.6,98
774,905,23,96
960,736,8.9,2
389,808,7.7,85
278,1074,-33.2,25
349,1324,-30.5,45
244,1209,19.2,93
674,1295,7.5,45
685,1748,-22.6,50
934,850,-12.1,15
