godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
348,1566,-35.6,100
501,1224,-9.5,22
945,1040,33.1,83
278,1438,10.3,43
419,748,12.9,43
929,1233,8,56
744,1097,1.7,82
316,1649,-9.8,51
237,1367,21.3,8
616,1033,21.6,88
828,660,-15.9,92
347,622,40.2,88
565,1142,33.9,30
432,1175,4.4,35
218,1621,30.9,26
108,1705,-8.4,30
954,1112,-16.2,77
874,776,-14.6,99
119,1296,-26.6,69
959,934,2.6,58
405,1421,24.2,75
814,1161,15.8,70
388,1754,18.9,59
115,770,26.9,61
430,609,34.7,25
966,1253,16.5,39
364,1211,19.5,25
945,1653,-32,65
120,970,-35.8,55
394,897,23.9,71
959,1461,-36.2,86
653,1459,13,40
590,958,13.4,88
982,852,27,43
119,1480,17.7,12
925,863,-36.6,80
197,1052,-34.5,4
634,997,-32.3,63
622,1259,-15.3,82
100,820,-30.9,46
335,1635,34.1,10
977,1030,32.9,97
278,1054,-5.2,71
732,1781,1.7,2
720,1069,-25.6,28
987,1164,28.4,60
573,1789,24.3,94
839,1383,-37.1,77
722,1087,-16,91
635,1290,-34.8,86
980,1729,-28.1,93
883,1448,-14.7,24
332,873,-34.2,18
342,856,28.4,95
954,905,-23.2,58
212,1425,29.5,84
844,898,11.6,3
367,1705,33.7,90
484,640,28,95
694,1774,9.4,92
230,1161,17.9,25
582,1334,1.3,46
436,885,-14,83
605,875,-15.5,48
364,993,-39.8,45
378,731,-34.5,98
345,1076,-14.5,18
956,755,10.8,14
532,643,40,33
466,1481,-37,92
667,904,-30.4,53
483,1199,4.1,27
178,1360,-12.2,58
644,999,8,95
323,1147,-15.1,91
436,1702,-21.8,73
857,1416,-16.1,96
388,1673,-21.9,32
774,1751,-33.8,21
146,1018,8.9,31
347,828,27.1,9
936,868,-37.6,51
790,969,-30.8,57
334,1262,26.5,74
271,1432,17,43
331,1353,-38.7,42
877,1773,8.2,97
482,1648,32,19
583,658,-5.4,91
382,644,-27.9,60
269,1088,12.9,87
480,1722,25.2,78
410,1026,2.7,51
150,853,6.9,57
994,1077,-31.6,91
377,1249,-21.2,10
609,950,30.1,93
414,617,-26.9,80
281,1390,-32.2,99
224,1589,-29.8,22
241,1700,-36,88
857,1107,0.1,5
754,1240,2.4,12
703,668,32.2,20
929,752,-32.9,6
322,745,-35.4,42
355,936,23.3,91
428,1468,-4.4,76
558,1300,38.6,19
720,1451,19,87
320,926,-31,94
555,923,27.5,17
758,861,17,80
270,1541,-35.5,54
272,855,-10.5,96
463,1247,-18.3,74
121,1100,18.1,38
590,1296,-22.7,26
818,796,-7.2,6
120,786,-38.8,51
995,866,29.7,86
854,1520,9.2,67
357,701,-13.5,13
677,1454,-28.3,69
386,1046,34.6,40
134,1620,4.8,81
919,1545,11.7,21
761,988,11.3,88
955,1047,23.3,71
327,986,20.2,82
531,1115,35.2,32
752,770,-34.8,56
806,924,-19.2,95
113,1436,3.9,43
518,1293,4.1,78
423,1346,1,13
710,1127,18.1,8
361,1370,-29.6,15
611,1350,19,1
917,1540,-20.7,60
596,1727,13.5,63
684,1455,27,56
238,772,2,86
797,1588,-30.8,75
139,1265,13,9
268,1622,-8.4,87
832,663,-16.2,5
441,814,32.8,23
596,976,17.5,39
112,826,-0.1,22
485,1668,6.5,81
691,851,-9.9,3
499,1095,-33.4,93
679,1449,-34,6
866,1250,-25.5,48
713,679,-34.1,11
531,1786,10.8,23
878,945,4,47
266,1253,-25.5,61
870,1325,30.6,54
405,1388,-4.7,5
665,1699,28.6,66
389,986,9.4,23
144,1287,9,79
919,1299,-32,57
535,1053,-4.8,23
159,1352,-16.9,38
867,871,24.1,5
357,743,-10.4,4
509,1231,-16,48
848,737,-16.4,23
435,1455,-37.9,7
505,802,15.5,69
696,1051,-16.1,26
