godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
863,669,-17.1,7
567,638,10.8,60
793,1526,31.1,62
331,752,40.5,16
951,1170,-35.6,71
528,823,-29.1,10
568,1560,-39.7,65
500,1269,23.5,22
149,680,-33.7,12
926,642,-3.2,65
267,1430,-36.5,41
683,1295,3,54
790,1241,-27.9,18
953,737,-0.6,92
438,685,-28.8,97
867,845,-3.4,24
523,1758,-12.5,82
245,689,36.4,4
284,1714,35.1,45
485,1030,26.7,19
997,1506,28.4,64
331,635,21,91
861,1377,6.3,26
651,1379,19.7,38
182,1628,13.6,63
790,1457,-15.1,83
213,650,27.8,43
319,933,19.9,70
814,921,-23.7,33
134,1039,17.4,5
299,1547,-6.1,69
623,674,28.5,60
820,1118,32.8,40
163,1252,-23.3,16
661,1222,31.7,40
261,659,-5.1,7
431,1707,-30.5,56
385,1335,-7.7,58
772,1642,11,4
631,1140,-26.7,17
909,691,-34.7,92
748,702,23.1,16
395,1411,19,65
482,1576,4.1,30
456,1387,26.6,45
785,816,14.6,7
856,1776,37.7,5
643,811,-10.9,36
343,1331,6.4,88
697,1665,-4.9,83
214,1610,-13.8,82
628,1195,40.1,89
217,871,38.2,19
637,1791,-29.8,24
204,1630,-34.4,23
718,872,-12.8,57
166,1147,27.6,68
784,1688,4.6,100
682,1705,28.8,43
688,1597,-27.9,2
359,1200,-29.1,94
512,1192,-9.3,38
144,1693,6.9,36
558,955,34.8,72
527,978,31.5,80
510,1106,17.9,48
178,913,-34.7,38
744,1645,5,66
780,722,0.8,43
744,1087,8.6,70
777,1486,-25.5,74
474,1442,-25.7,17
582,711,-13.6,94
810,1248,-3.6,42
324,1077,14.8,17
275,913,-32.7,65
307,819,-10.7,57
529,1279,0.6,68
806,1201,17.6,22
678,851,-22.6,99
465,1225,2.2,59
507,1604,-27.5,71
220,1058,-5,6
316,734,17,63
362,1671,32.3,93
370,1243,10.4,40
140,1493,28.9,95
714,1560,34.8,16
944,620,15.4,65
237,1578,22.9,69
991,1796,-26.3,42
285,1503,31.4,14
206,1408,27.4,2
933,1414,-27.2,68
353,1151,-10.3,76
336,1275,-0.7,21
264,707,-39,2
274,704,-9,95
645,1025,39.1,34
123,1604,31.2,40
298,1178,-21.9,34
122,628,14.4,35
225,924,-33.3,35
163,996,-29.9,77
538,993,24.2,74
784,1495,11.1,87
751,1321,3,7
990,1461,-34,90
482,1044,32.2,25
845,1431,-24.2,19
346,1295,-37.2,73
507,1652,-2.9,5
299,1296,-26.8,79
392,1059,36.6,30
164,1727,-38.1,7
274,766,-36.3,88
995,1341,22.5,78
453,1562,12.8,47
252,638,5.5,63
157,1366,-27.7,95
287,1663,-30.6,9
106,836,-33,29
449,649,-28.9,21
659,1550,23.8,85
130,1279,-17,66
161,1791,-20.4,2
120,780,1,28
648,764,33.9,58
490,1542,39.1,62
493,974,29.1,49
124,1109,7.4,13
162,1203,18.6,86
332,629,4.2,73
107,1484,6.3,64
369,1455,-2.3,9
393,1650,-10.4,91
409,1488,-33.8,18
875,889,26.8,42
913,1276,-1.5,94
511,759,37,4
380,1683,32.5,35
927,1353,-28.6,38
672,627,-19.2,24
490,1762,23,53
105,1287,-20.2,14
479,950,1.9,13
536,993,-29.6,77
195,1617,-17.7,22
798,1263,-20.3,95
257,1678,35.1,57
511,1711,-9,69
870,1443,38.3,14
462,1123,-6.6,22
840,968,-0.3,47
483,1211,24.7,18
461,1688,-37.4,76
151,1668,16.4,76
787,1756,-22.5,97
672,1346,19.9,46
199,1587,22.5,31
585,1353,1.7,61
359,1068,-7.6,79
360,1055,31.4,9
513,987,-36.8,96
710,752,7.9,86
625,1628,-32.3,76
807,1131,10.9,99
398,992,3.3,13
792,1551,-17.4,60
938,631,19.6,51
354,1609,24.3,32
129,1605,-21.3,53
538,614,22.7,51
491,1551,-37.3,12
496,1067,-21.3,54
236,794,-36.8,26
605,1268,-17.7,4
436,1348,32.2,36
654,1044,21.6,58
276,1104,-16,7
168,942,-26.8,54
383,1119,-9.6,32
712,884,-19.6,44
341,1648,-8,98
239,960,40.5,79
943,912,-31,77
290,1118,31.3,75
732,666,-24.1,20
603,1304,-18.7,21
972,1494,13.5,40
768,1361,0.6,62
515,1624,34.4,58
554,1229,33.5,56
725,1761,33.2,71
379,951,-19.5,7
510,1409,39.2,65
952,1112,14,97
737,1186,-19.9,99
365,1756,38,33
618,1372,40,25
172,1138,30.6,66
917,871,-38.4,29
733,626,13.7,54
652,1774,-31,31
737,937,13.5,84
530,1301,3.8,41
516,1344,-2,43
651,619,14.2,51
158,894,-39.9,93
436,868,32.5,51
306,680,11.6,99
182,1223,-33.9,97
306,1649,-36.5,58
375,730,28.3,41
181,1387,-12.1,88
964,1364,-8.6,34
641,1589,4.1,88
786,1708,-0.7,20
794,1342,40.5,25
139,1293,3.5,14
602,1002,-4,12
129,709,-27.9,54
185,1745,14.3,14
648,683,-3.3,41
192,1220,-36.3,75
359,1787,4,44
489,1656,23.5,24
217,886,7.6,55
933,1535,-38.5,59
900,1081,-21.4,80
239,1058,13.4,59
799,1239,14.3,40
314,671,-30.2,79
555,1212,11.6,54
178,1337,-8.9,28
584,878,21.9,65
414,785,-38.6,37
477,1139,-35.5,79
801,1721,12.3,6
550,1136,21.8,39
917,1324,34.4,93
601,1638,-27.3,47
405,1548,32,15
229,1580,-12.4,83
107,1161,-3.6,91
773,1671,-38.7,66
896,1732,-17.6,93
322,1456,2.6,76
672,929,10,100
995,1266,-9.3,4
376,1169,23.9,62
