godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
544,915,-20.2,73
839,1127,16.2,46
948,1349,10.9,5
135,1770,32,86
647,819,-32,100
425,1013,0.3,55
837,1292,2.6,28
666,1551,-33.2,55
588,1270,-9.1,86
197,1085,-6.7,80
494,898,-0.1,97
280,1604,-5.3,45
662,868,19.6,98
607,1287,-20.6,92
829,821,-30.3,94
368,893,2.9,20
878,1571,-22.5,86
508,1337,38.5,11
691,665,-33.2,15
499,948,33.2,65
359,1093,-9.4,45
714,1148,38.8,35
331,1429,11.4,21
982,1711,25.8,9
314,1513,23.9,45
832,1158,-16.1,72
681,1531,-20.3,78
135,610,-22.1,92
657,625,36.6,12
212,1561,-8.6,27
434,1145,-24.9,47
990,876,11.2,10
246,937,29,14
472,1604,12.2,28
546,726,-29.8,99
242,1473,6.7,36
571,1638,-14.3,29
628,1462,17.1,28
970,1754,15.2,46
910,619,28.2,93
995,901,14.3,64
372,678,21.9,79
464,1764,24.3,50
783,1697,18.5,45
598,821,1.8,74
873,1616,1.4,35
902,674,-4.7,37
398,1440,31.6,67
395,1022,25.7,68
448,1259,-39,16
625,607,1.9,84
445,1055,9.9,10
978,1457,-0.8,36
680,1035,3.3,7
226,1349,-15.2,25
578,1401,33.1,56
229,786,-7.6,66
274,1507,26.9,20
676,1533,20.5,41
556,736,16.5,27
729,1157,-8.4,8
718,970,-0.9,90
237,661,33.5,67
331,948,7.6,89
103,1728,24.7,34
214,1360,23.4,19
336,1503,-16.4,83
225,638,-20.2,3
790,646,0.9,65
507,1294,4.6,56
826,1474,10.8,19
559,693,-21.9,28
109,1070,-34.6,63
468,742,4.4,43
199,1203,-20.6,96
768,1476,-9.3,9
859,619,-35.5,72
715,1670,27.3,8
637,753,5.8,73
162,1003,-34.4,31
731,1075,38.8,68
208,1702,28.7,90
580,1694,-25.6,10
246,1675,11.1,44
279,1106,22.6,93
212,918,-12.7,81
833,1023,-8.4,43
540,1041,32.1,98
658,971,16.2,55
178,1329,4,29
893,1288,2.6,41
889,1362,-25.3,47
916,1658,-27.6,84
963,995,33.1,73
844,1389,-14,66
971,1632,35.1,22
466,760,18.7,21
977,1392,30.1,57
336,1369,25.2,19
852,836,-16.7,1
429,1417,-13.3,63
463,934,-11.7,98
261,1614,-6.2,93
946,1400,11.9,90
374,700,-29.1,25
323,1348,-9.9,86
792,694,-24.4,42
504,1199,21,44
906,1524,-23.8,99
235,1249,-3.4,26
219,871,9.2,50
733,606,28.4,16
974,615,-36.7,62
217,1111,-37.9,89
177,1310,23,16
986,1484,0.5,1
732,990,-33.7,26
223,1569,-27.3,33
915,1066,-19.2,86
886,1723,16.7,79
481,1756,21.3,14
951,1294,27.9,17
937,1645,-36.2,61
503,1409,-9,38
777,1411,20,61
577,1360,8.3,56
399,1171,-29.2,49
954,990,-28.1,54
962,1089,-3.7,72
470,1016,23.1,38
736,1304,-20.3,7
256,1731,-29.6,70
941,767,-13.1,71
887,835,2.4,15
664,1612,-20.6,32
809,1468,5.4,49
491,756,22.7,31
287,777,-2.6,93
989,1539,37.4,67
397,719,24.1,25
224,1127,-22.5,37
107,1392,-5.3,25
784,1686,33.2,90
264,604,-19.8,13
866,1329,-34.8,41
959,885,-28.4,79
435,1344,-17.7,39
416,860,0.1,75
898,1188,-5.1,93
618,1524,7.7,64
635,1346,24.5,55
809,1122,-15.9,100
931,1386,40,52
919,978,-12.5,82
658,651,3.7,13
528,1541,33.5,11
315,815,-9.6,30
369,691,34.6,74
165,706,6.7,55
305,1359,28,69
681,1660,11.9,46
776,1502,-21.3,98
639,616,-13.4,23
475,1776,17.3,27
819,1701,18.4,81
310,673,25.7,53
406,1282,-34.4,25
366,635,28.4,91
107,752,8.3,55
169,1690,5.6,31
366,688,-39,86
964,1751,18.8,29
444,1479,-7,88
527,1226,16,14
189,774,-18.3,30
525,1259,-20.3,20
587,662,-17.7,65
722,1118,-27.3,11
822,1795,13.2,1
138,900,19.2,7
424,808,5.2,70
690,1126,10.8,13
224,873,-14.4,67
322,1793,11.1,32
383,998,25.9,70
531,1506,23.8,70
272,1445,-37.6,12
292,1199,20.8,83
356,796,37.8,4
275,722,5.4,40
452,1796,0.5,46
296,1217,-7.8,14
845,1093,-6.9,52
398,1574,-38.9,23
264,838,-13.6,61
647,1276,35.9,7
203,621,-30,78
470,1671,32.7,14
313,1719,11.2,28
437,1546,37.4,21
553,1593,-4.2,33
233,713,-11.3,10
884,1098,-29.9,38
574,1730,16.4,92
155,1227,24.7,27
378,1513,-30.4,58
397,937,-39.8,67
916,1312,-19.9,54
126,1525,34.1,34
231,1264,26.4,69
334,1765,28.1,24
962,1116,33.9,4
774,1578,5.4,48
551,1440,-24.5,89
297,1651,-4.5,60
103,1316,-14.8,23
774,821,2.2,14
624,846,-9.8,76
892,1586,-8.7,23
960,670,21.5,55
401,1072,-10.5,14
647,921,21.6,91
446,1758,3.7,81
635,1755,-25.9,76
407,680,15.3,5
428,683,3,22
841,930,-14.9,76
405,1010,23.1,18
693,1293,4.1,86
