godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
294,1265,-0.9,65
611,858,9.8,49
284,928,-4.4,10
254,1257,-24.9,20
273,722,-29.4,7
202,1787,-27.8,29
529,711,-24,89
174,931,8.8,69
728,810,0.6,98
959,668,17.2,12
632,976,-1.8,81
712,1339,38.3,79
948,1342,28.7,25
944,959,22.1,22
679,874,-27.9,42
948,1710,-9.7,61
836,974,20.1,70
327,1290,17.5,9
373,1367,36.6,27
841,1237,7.2,95
495,1271,0.8,48
901,872,-1.4,7
199,1256,11.7,88
762,1124,4.4,2
818,1580,-32.1,46
612,1541,-1.9,46
822,1488,26.4,98
503,1549,32.1,94
213,1432,25.3,75
611,1752,-31.2,90
143,960,0.3,76
732,821,34.3,93
894,1548,1.7,21
155,1450,4,98
441,1041,-3.8,48
437,1449,-6.6,65
625,1401,-37,73
482,1251,-38.5,72
719,1620,-21.9,54
173,1796,-36.7,5
658,1464,-25.6,24
158,1180,-21.6,31
624,1266,3.7,45
313,895,28.5,72
899,1475,-13.9,79
886,1779,-38.4,45
732,1058,-24.7,2
433,613,-15.2,23
478,602,11.3,87
334,1359,11,4
553,858,34,98
297,905,-23.6,14
286,1013,29.5,4
724,1487,39.7,90
456,1488,-5.8,40
576,683,-14.9,12
229,1291,-9.4,62
793,1679,-10.5,42
264,1188,19.1,26
601,1495,-5.8,7
875,1761,29.2,76
247,723,10,86
401,1082,-11.8,40
748,1757,-1,52
306,1232,8,45
640,1526,22,67
327,745,-4.8,34
331,1642,28.8,69
731,1402,-14.9,48
103,1067,-5.9,86
384,861,0.6,64
525,1727,-28.6,85
298,762,38.2,93
910,1294,-20,21
107,1449,-35.2,28
203,1487,-7.5,36
330,970,5.9,75
744,1568,18.9,97
129,1654,-13.3,89
408,1512,32.4,3
154,1451,-20.8,93
293,799,26.4,72
751,1301,2.7,85
469,736,-1.2,91
293,1437,27.9,31
119,1301,6.4,81
231,1617,10.6,75
225,1574,-33.6,25
616,1390,-32.8,18
498,1790,23.3,26
554,1487,28.2,56
797,803,-2.9,59
441,1661,-0.4,92
851,1158,23.3,28
507,949,11.6,38
941,953,10.8,17
763,1141,-8.1,41
947,1001,-35.4,5
772,1331,-1.8,42
112,1430,30.4,16
430,1124,-29.3,75
766,1617,10.6,88
941,1097,31,33
377,670,13.1,10
732,1643,-21.7,8
926,1568,6.4,39
665,1085,-20.1,71
