godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
758,848,-30.4,84
670,880,14,90
249,1483,-1.3,42
348,821,31,35
314,1771,-22.9,27
653,669,-8.6,32
368,1061,19,53
927,789,13.3,23
299,860,-31,70
307,840,5.9,6
353,1616,-2.1,92
157,631,40.2,66
303,1389,-2.4,76
107,1695,0.2,88
795,1202,9.6,21
356,1598,8.7,53
178,1153,17.2,23
671,1246,6.8,16
184,1097,-24.1,71
754,1410,24.8,6
842,1090,32.8,32
301,1718,-2.4,21
969,729,-26.1,42
953,1307,3.1,48
120,1606,15.6,67
420,1066,-15.1,12
120,1594,-34.2,15
698,1719,-29.2,94
394,1064,37.5,44
875,1180,33.9,57
143,1259,-15.3,65
953,1563,30.3,83
729,1553,-9.7,34
447,814,14,1
716,1190,-25.8,55
446,1086,23.3,72
118,1662,27.7,41
747,1671,17.7,56
445,1015,-2.9,69
172,1267,18.5,64
676,1001,-12.6,29
699,1310,26.2,91
403,1685,16.8,54
419,1774,8.8,32
760,1044,-0.4,72
133,1572,12.7,45
458,1800,-6,90
111,1704,-10.7,21
314,839,-15.7,26
263,1111,-13.5,48
100,707,23.1,47
189,684,-28.2,46
568,752,7.4,81
330,1672,-30.3,79
740,719,0.6,61
731,1401,-31.7,11
158,1017,-22.1,69
626,1288,8.9,72
474,795,33.2,98
113,902,37.8,84
219,870,8.5,52
126,1027,-39.8,39
216,638,31.4,58
395,1274,-25.8,49
412,746,0.9,14
783,1652,1.3,30
922,1636,-23.4,69
584,1006,-13.9,54
683,1643,-3.9,36
507,1062,-3.8,38
919,855,-14.2,4
359,763,-5,36
178,1528,-40,54
852,997,37.5,84
318,936,25,11
573,1570,19,54
234,650,-1.5,15
220,1110,38.1,71
385,1718,28.6,15
756,1628,-10.8,50
818,837,39.7,74
495,799,40.5,68
294,975,41,25
491,1707,-25.6,46
879,1258,8.3,51
109,1296,33.5,44
741,891,9.1,52
890,1480,-27.9,36
490,1323,-2.9,29
839,1132,35.8,87
566,1728,7.4,36
833,1193,-19.4,94
602,1733,17.1,26
685,1354,9.7,20
766,1406,17.9,12
545,833,18.7,38
336,637,4.7,30
174,1090,8.3,19
516,1525,-33.5,73
702,1228,-23.6,6
341,786,-29.4,45
170,1156,-27,89
475,920,-8.4,88
854,960,-23,37
312,1140,22.7,48
929,685,-1.7,22
286,1083,11.1,56
484,612,22.6,27
186,971,24.9,87
334,1798,-38.2,74
863,678,-33.5,2
244,1467,-1.3,73
234,908,20.2,34
971,863,-33.1,71
327,1541,-35.1,41
155,969,-1.6,9
350,1087,-11,44
589,1487,27,24
727,1546,-13.9,82
283,1690,23.8,77
149,1111,15.9,30
635,1715,-33.3,16
321,738,9.6,18
877,1054,-0.8,80
954,1385,22.8,2
606,1461,-9.7,87
617,1485,-19.9,99
173,1384,7.7,56
927,1079,26.2,46
603,1212,3.5,18
850,884,-34.7,91
136,1595,-34.6,24
280,944,-14.5,54
492,1461,-10.4,8
375,682,33.3,99
750,768,14.5,71
917,1705,-28.5,88
401,1598,12.1,64
130,998,16.6,61
105,907,-20.5,45
858,622,29.2,76
793,1440,21.9,98
988,1072,14.5,92
344,1186,-11.8,93
257,667,2.7,7
431,1031,28.7,8
639,1616,20.8,68
608,1424,40.8,5
761,1111,6.4,51
430,1355,-36.7,49
791,770,31.2,65
971,1799,9.9,84
697,1693,21.1,78
997,1763,20.7,72
602,734,0,13
573,1316,28.8,33
955,1783,-4.7,61
110,1409,-34.2,34
369,773,0.6,84
745,1165,3.3,65
153,742,2.9,12
265,1472,-39.8,41
139,1075,-8.4,25
855,855,-8.7,95
986,1080,16.6,69
356,1302,9.7,52
106,1022,-23.9,18
162,1480,-11,46
679,740,-12,44
293,691,-17.6,85
442,740,-38.4,26
466,692,19.9,47
138,821,-24.7,51
772,900,7.6,88
355,1719,29.1,43
441,1735,4.6,20
327,1785,26.7,15
596,1469,9.2,40
476,1522,30.7,85
193,767,-11.7,70
253,1339,-7.5,51
529,1602,-2.5,70
203,866,-22.8,2
653,1205,-36.8,89
698,1304,-37.2,6
574,608,-21.5,33
646,1508,16.6,91
267,897,31.6,55
707,1223,-6.3,36
354,1476,10.7,63
835,1010,39.1,39
497,1254,0.8,66
917,612,32.5,60
540,1099,29.2,2
599,1545,-27.8,20
243,1172,19.4,27
221,928,-8,95
791,1309,5.1,69
267,1238,-6.7,15
437,1744,6.5,37
531,1669,-8.7,93
956,1356,10.8,99
944,816,-4.6,35
936,888,16.8,70
966,1143,-38.1,20
178,1075,-12.2,40
208,692,5.6,94
521,741,16.7,48
256,1142,-23.6,21
570,926,27.7,9
966,778,-28,44
366,1021,14.9,91
768,866,-33.4,74
568,1622,4.6,86
487,842,23.2,44
440,1472,-9.6,36
121,1553,34.7,19
160,1202,6.1,21
175,1671,8.7,27
233,905,34.1,95
433,1659,25.7,46
472,1703,37.2,97
572,1648,10.2,98
736,850,-3.3,96
651,1156,14.3,14
706,1247,19.3,10
546,771,10.2,75
815,1679,-15.1,94
332,1319,38.1,72
866,601,-9.9,26
437,1037,11.3,34
563,1735,-24.8,51
640,680,5.4,60
961,811,40.1,34
661,1741,3.5,81
372,1704,5.6,92
638,984,-8.7,77
488,1397,-39.6,2
306,1625,24.7,69
486,1204,34.3,89
152,1602,25.5,92
334,1307,-3.4,81
766,1542,3.6,54
503,1035,-17.9,69
963,1531,33,3
258,962,13.8,99
483,1480,20.3,93
714,1792,2.4,46
252,964,-29.3,21
132,802,-5.7,87
206,1487,-36.7,37
254,1631,11,28
573,1712,0.6,81
115,903,-34.9,81
954,804,15.5,34
546,669,16.3,53
531,1642,14.3,84
830,1208,8.7,72
791,1689,37,7
923,842,-39,15
943,1361,7.3,86
816,902,5.1,38
838,931,-39.6,39
588,788,29.5,26
419,1238,-9.3,69
180,766,-36.2,79
632,1047,6.8,12
834,1489,18.8,80
855,637,-7.1,78
636,1088,-13.6,59
879,819,-14.2,71
400,1236,27.7,60
844,718,5.8,4
556,726,9.9,25
481,1499,28.9,76
465,886,-3.8,82
942,1693,26.6,96
256,1006,-32.8,30
364,908,20.1,50
289,605,2.6,34
657,896,-25.6,37
289,964,-15.1,48
395,923,-0.2,78
164,1205,-10.1,25
881,815,4.5,86
754,724,-8.3,41
181,1087,-6.7,76
823,1086,-11.6,46
573,1388,2.9,23
447,641,38.4,94
654,602,-19.3,55
501,718,-33,36
347,1072,34.7,31
161,1436,30.5,90
699,752,17.3,81
271,938,-2,60
972,1080,-28.5,80
435,1488,-32,64
491,1790,20.4,14
244,1525,-24.1,41
715,744,-2.6,13
372,772,-11.1,100
534,671,-4.9,88
426,1526,-19.9,28
678,752,-20.7,57
882,1539,-32,69
500,1389,26.5,73
984,1468,-5.2,65
274,1208,39,55
439,767,21.8,47
635,760,-4.2,55
307,1532,-22.9,95
621,941,0,84
655,1544,-11.7,74
702,1699,27.2,77
281,1609,0.7,81
656,1210,-0.1,42
247,1524,-34.8,10
987,765,14,86
934,1246,-27.9,82
630,1682,31.9,62
592,1484,2.2,22
811,1428,33.5,7
164,1337,-1.3,9
275,1421,34.2,64
241,716,-26.3,40
586,1637,-8,96
943,1401,31,73
511,640,35.6,85
932,1015,-29.8,93
657,792,-13.8,20
527,1475,-5.6,10
912,1272,-5.6,58
126,1479,34.7,5
349,806,-30.8,96
144,1588,-11,58
214,1295,-38.2,56
856,1136,-18.9,57
463,1306,4.4,35
605,1467,27.5,31
242,908,35.1,90
592,1438,-15.9,77
445,1236,-34.5,55
552,1757,14.8,39
837,1081,26,13
477,1530,6,96
458,685,21.8,45
366,812,-23.8,49
318,1673,10.3,98
613,1095,-3,9
716,1124,-36.7,9
308,1071,21.2,44
553,1034,-21.1,19
880,1604,29.7,58
269,1210,17.8,43
911,1313,-13.2,80
887,1661,38.7,79
351,1236,-9.8,89
627,1703,37.4,1
169,1302,4.5,63
490,1131,18.5,69
672,1717,-22.6,51
231,896,14.9,48
642,640,3.6,40
150,671,-13,66
308,1178,20.1,92
410,1362,-5.6,72
571,1341,-12.4,31
461,766,32.5,29
131,763,8.3,93
128,697,36.6,73
389,1288,-19.3,51
337,1743,-22,78
133,904,36.2,67
376,1501,2.7,78
758,632,-17.9,80
493,1458,18.8,23
252,910,-36.4,16
648,1582,-26.9,27
907,1484,-31.8,91
501,1196,-26.4,4
219,1513,-16.9,30
517,1279,19.6,53
159,818,-0.6,100
968,1746,22.8,82
473,1422,-0.3,59
163,742,6.3,22
451,1540,-6.6,63
910,1562,-7.9,51
723,1612,18.3,79
166,1584,15.5,53
744,1029,-33.4,91
709,1306,15.7,66
829,629,-12.3,29
184,1537,-22.3,83
738,1431,14,27
662,696,19.7,9
436,1315,-28.1,62
135,902,15.2,87
843,1314,5.9,74
682,1023,-14.7,11
738,1280,-27.2,30
888,1635,-22.6,37
911,873,18.9,35
728,1231,7.3,7
286,1310,37.9,1
411,1394,-28.2,64
328,1116,-9.1,41
722,985,-2,50
463,1149,40.4,83
302,1672,7.6,79
522,1002,-5.6,26
437,801,18.9,71
933,1637,39.6,43
444,808,1.9,88
975,1128,16.8,1
958,991,21.7,68
518,763,-14.6,43
678,1784,-5,76
543,999,14.1,55
818,1608,9.8,84
994,689,20.9,34
550,1290,36.9,1
142,1269,25.8,43
541,880,8.6,40
844,670,-1.9,21
807,770,8.6,87
509,1220,-22.1,39
561,763,8.1,62
974,1133,-2.2,36
703,731,38.1,38
127,1597,33.9,89
959,731,31.8,72
123,695,17,52
392,890,26.4,82
451,1476,24.9,42
684,1034,-3.9,81
434,1075,-31.7,75
769,986,-8.9,45
138,1272,-19.1,56
909,770,-26.4,44
826,876,-25.8,57
483,1731,-33.1,89
602,1437,36.6,12
188,909,-12.3,20
921,1679,14.4,16
349,875,-19.6,61
792,1349,17.2,29
927,645,21.9,10
743,1649,39.5,61
983,1621,21.5,93
404,782,36.1,80
807,1082,30.9,44
210,1631,6.2,29
342,1643,26,5
412,1694,2.4,43
386,1434,-1.6,36
601,1413,-2.1,98
736,1361,-9.6,62
782,1724,-24.4,9
183,1493,-34.9,2
468,1769,28.6,79
250,1394,-6,55
888,1761,36.9,95
771,746,35.8,12
866,1144,6.7,46
230,1415,-33.1,52
783,1098,-19.9,74
514,1743,18.3,40
670,724,-24.5,29
255,1101,13.1,86
766,1149,20.7,72
630,1257,13.1,91
963,1411,26.9,93
264,1740,-3.5,5
455,1392,13.1,99
619,603,17.8,9
813,962,-24.9,2
386,907,-21.9,21
792,681,16.5,68
189,1014,19.1,71
815,1014,12.4,7
667,1648,11.8,50
345,735,23.4,22
572,744,-21.7,82
899,613,-23.3,65
698,1789,-8.9,60
761,1797,36.4,29
344,1106,1.6,22
184,1564,25.5,4
725,1244,25.6,91
478,819,-6.9,52
928,1699,-30.6,94
256,941,-17.8,69
510,1235,-19.7,74
981,1175,3,51
850,1641,-10.4,60
871,1596,-13.5,9
386,1050,-30.6,33
736,1550,-10.8,96
730,1669,-30.8,48
617,1093,0.7,40
261,1265,4.3,96
167,1391,-11.4,16
895,1498,-19.3,52
863,681,-4.5,43
772,1084,-6.7,33
254,1208,36.1,1
527,803,25.3,15
648,1203,-20.6,64
919,1732,5.9,89
304,1148,-28.7,26
533,608,28.9,90
860,743,-3.5,72
648,1665,-6.5,14
244,962,7.3,74
463,1577,28.9,90
929,1050,-18.9,30
691,1365,-13.7,42
563,930,-18.8,99
259,1768,35.4,40
438,1285,-22.1,90
673,732,-3.8,10
102,882,32.1,78
914,692,-0.6,3
944,1636,-35.3,81
591,1441,22.7,69
812,1555,22.4,11
978,772,15.6,23
946,684,16.5,29
380,1429,-10,13
412,833,-32.1,19
100,1639,1.2,44
609,1057,27.9,74
214,1290,7.1,53
793,1376,36.2,62
482,1098,-36.9,22
548,1703,-16.2,14
1000,1353,-28.2,1
333,871,8.2,44
932,1598,-21.5,28
397,1350,6.7,13
104,1494,-7.5,64
304,1456,-20.6,81
513,1528,18.4,21
898,1595,10,19
379,1699,39.2,73
547,655,11,72
484,1264,40.8,69
869,1252,30.1,84
879,962,32.3,50
898,1709,-13,77
808,1304,21,56
341,1207,-39.4,2
689,873,-23.4,59
632,1719,-10.5,65
714,1741,-33.3,7
920,1350,3.7,26
400,1377,-34,69
700,718,6.9,58
666,1068,31.8,80
479,1176,-13.7,17
985,832,-11.3,100
241,1567,5.4,48
712,806,-5.5,3
674,1371,2.3,62
134,1532,-22,32
861,812,16.8,38
834,1694,9.5,37
297,1700,-16.6,88
526,691,-18.9,76
757,1601,-35,3
798,1301,-6.6,18
213,1551,-21.3,25
127,1142,8.9,2
271,1252,5.5,80
314,1609,5.7,40
196,619,-34.5,8
814,1349,-3,7
542,1317,14.2,32
705,1532,16.4,17
543,1139,17.6,24
845,657,-0.3,40
773,887,-32,55
821,1305,13.3,32
842,609,33.7,85
114,906,29.1,74
808,1089,-7.7,66
906,1235,-12.1,38
387,903,10,88
546,1754,-32.7,46
175,1588,-15.4,96
924,1526,26.6,70
794,1653,-12.7,87
