godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
641,1463,-32.8,61
559,1412,40,12
173,1306,8.2,38
198,845,10.9,46
214,1609,-16.3,7
559,885,17.5,8
813,1657,39.9,29
656,630,36,40
974,1249,-13.7,61
745,1451,-14.3,53
584,739,-39.2,72
441,1468,-4.2,94
968,1779,4.8,57
211,1502,-19.8,89
516,1689,39.5,70
764,992,7,94
962,851,3.7,55
957,892,24,81
659,1018,-21.3,47
779,1110,15,97
312,1494,-20.2,84
650,859,7.8,64
556,1173,21.3,44
235,1031,12.4,40
243,1352,-13.9,59
204,1038,34.2,88
378,915,15.9,30
595,773,-14.7,97
378,1485,19.5,44
745,1577,-19.9,11
761,1680,-38.2,44
301,1260,-29.9,34
842,1499,-36.7,13
100,1145,-25.9,26
334,874,17.5,4
305,1302,16.5,79
425,804,-9,45
821,1641,20.8,84
856,1758,-16,95
671,897,-19,62
367,1135,5.6,91
630,785,15.7,31
328,1151,22.3,64
113,658,-10.6,15
289,773,-1.2,1
814,1039,13.5,32
802,831,-25,42
314,1048,-6.5,69
113,971,38.6,95
122,1483,-2.5,11
528,1489,-26.4,32
780,1219,4,61
205,931,4.3,73
763,1449,-4.3,91
906,1548,31.8,33
797,1661,10.1,32
487,1523,13.3,65
748,1770,32.1,54
579,803,-14.7,88
546,1284,15,25
646,1031,19.8,73
303,1346,39.9,26
266,726,-36,3
645,1112,-14.6,73
326,1508,-38.8,46
159,1264,32.2,89
180,1201,31,93
412,1537,-8.8,66
824,707,-20.2,19
725,1277,35.6,76
679,1779,-0.6,31
619,734,38.9,100
343,1321,-10.6,89
202,817,38.8,91
600,948,-0.7,53
486,893,13.7,78
466,1309,-29.5,78
492,837,2.3,91
417,689,26.3,69
659,1281,-21.9,100
977,1489,10.1,94
748,1429,38.2,3
904,789,0.1,22
432,1567,-7.1,4
669,1546,-33.8,51
252,1324,3.1,67
761,1647,-12.6,89
883,1407,32.2,47
861,1674,32.7,65
924,842,32.1,32
724,1559,-21.7,46
898,1698,4,58
288,792,3.2,80
921,847,24.2,81
267,1131,17.3,30
475,1437,20.9,57
849,765,-27.6,26
999,691,10.2,36
568,618,29.3,72
