godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
232,1130,11.4,70
789,1732,-29.4,61
996,1388,-2.8,18
996,1788,23.9,23
603,1207,11.8,89
882,1324,11.2,58
618,1616,6.2,27
745,1149,-4.6,13
585,957,25.6,95
685,1665,33.6,47
450,705,34.3,98
970,1450,23.6,65
354,709,-5.5,1
520,910,33.3,33
703,1201,-36.2,92
232,1031,-28.4,73
485,845,-7.6,5
180,1504,-37.9,76
561,1186,-17,19
880,1600,34.9,10
345,864,40.8,98
897,1616,-32.5,29
847,1605,-7.8,92
618,695,32.1,38
676,740,3.1,71
826,1237,3.4,78
515,622,-14.9,84
443,1671,28.3,49
106,902,2.2,41
782,1428,-4.4,44
859,679,23.5,84
358,883,15.1,69
596,810,-11.9,68
889,1314,13.5,52
593,844,-17.3,68
637,1508,16.3,26
160,1554,0.5,50
497,1144,-3.6,98
432,1480,18.9,98
480,1281,4.7,83
622,1615,27.8,42
214,1590,10.1,80
261,1650,17.4,45
491,1119,12,62
732,1569,35.3,17
332,687,37.5,86
743,875,23.8,63
676,1030,7.3,37
218,1493,-38,79
543,1665,-6.2,43
347,977,5.6,94
979,875,-13.3,17
111,863,-34.6,64
123,1778,6.2,40
881,1530,0.2,55
127,1711,-22.5,75
168,678,2.8,79
542,1703,-31.1,99
396,1258,3.4,49
447,1466,-32.4,37
824,1340,-29.1,53
780,1018,30.3,73
532,1398,26.5,6
746,894,-9.2,59
803,739,-38.2,23
316,1694,-38.1,13
914,823,-27.7,4
612,902,-32.4,18
141,1140,15.1,47
505,1174,6.5,11
880,965,36.1,66
690,1035,26.7,15
754,1680,7.1,84
129,904,-0.9,34
393,1271,14.3,82
782,825,-15.9,18
929,902,-37.6,12
953,1177,3,30
389,896,23.4,34
548,934,10.7,90
980,1669,-8.2,66
256,862,-26.6,26
170,1536,25.5,64
715,720,-23.6,6
588,1360,-0.1,82
613,1118,11.8,29
708,1457,-36.3,7
490,625,13.9,65
298,1529,14.3,68
387,1254,-32.3,36
594,1132,38.2,13
793,1017,-18,98
981,1120,-5.8,52
807,1288,-0.8,32
937,1184,5.4,26
977,1254,-7.1,27
764,1010,-19.9,72
448,629,-18.6,8
798,641,9.2,97
846,874,40.9,1
837,1164,-4.5,88
706,725,8.1,5
716,982,11.7,79
621,1669,17.2,69
756,1424,-29.3,8
802,1562,-18.8,90
204,763,4.1,34
920,1335,27.6,85
534,740,-1.6,15
249,917,10.7,68
167,1523,-37.7,95
738,623,-36.8,18
488,941,-0.8,22
615,1195,17,52
505,1347,-31.9,29
246,1683,-27.2,79
797,1386,0,68
560,749,26.3,50
780,958,-19.9,65
519,1429,-3.5,21
126,1483,-10,2
890,615,-17.7,22
952,1021,-36.4,15
509,1120,-24.8,41
821,1482,-24.1,56
741,1212,11.1,90
992,807,2.2,99
208,1184,31.8,16
330,900,-4.9,99
788,1345,-13.8,88
204,1792,5,55
400,1448,22.4,51
522,1758,-7.6,44
736,950,-27.8,44
551,1459,33.5,44
476,1719,-37.6,78
174,1045,33.2,76
723,1336,29.3,8
377,1027,2,15
868,1041,0.7,63
448,1580,-32.5,39
690,1374,-15.6,69
583,1795,39.8,39
119,1289,2.4,71
323,737,-18.9,38
929,952,-2.4,84
458,706,-25.8,25
660,1344,-29.6,90
724,1480,0.4,69
115,1130,14.6,23
746,1250,12.9,19
277,1198,-20.2,25
310,1047,-17.2,86
167,1143,-2.4,42
865,1021,-12.3,99
743,738,-28.3,38
997,1614,-16.7,88
281,1104,26.8,57
621,1479,-2.1,77
416,1793,36.3,91
572,755,-6.6,36
525,924,23.3,22
865,728,-9.7,84
625,1745,16.7,86
364,1286,-9.9,97
777,1534,-31.4,57
330,1462,-11.2,26
600,985,35.3,4
771,792,-23.9,92
250,1697,7.5,54
936,1242,-13.5,36
969,1555,-18.7,47
767,1704,30,31
501,1361,-19.5,47
375,783,-16.4,25
772,1440,20.7,53
265,1236,24.1,51
639,681,26.3,3
404,1684,-12.3,18
621,1435,-18.1,16
376,799,3.7,6
239,1502,34.7,74
155,805,16.1,59
353,1107,-23.1,17
660,780,2.4,10
745,1708,-10.5,90
103,1471,-26.4,62
479,1045,-14.7,84
676,982,-24.8,61
888,832,36,16
554,732,-13.6,43
180,1092,-11.9,20
772,1720,19.7,61
826,1385,-38.6,38
196,1245,25.7,89
343,1122,-33.9,28
425,1358,-30.8,63
563,1410,29.2,28
567,1055,-39.8,85
527,850,6.7,7
779,1290,-31.8,29
893,1186,28.7,7
397,1363,22.6,24
939,972,1.7,50
655,1581,18.1,87
424,1742,17,35
949,1380,-17.9,11
624,1352,9.3,83
867,1135,38.8,96
889,1400,26.2,14
927,1405,-28.1,13
893,1073,25.3,49
314,655,-9.6,89
493,1705,-12.1,11
755,743,14.4,43
628,1025,35.3,98
185,874,-29.5,27
240,1326,-4,94
143,938,-8.9,46
781,1695,36.6,54
108,962,33.2,74
199,1033,-31.8,53
485,1118,27,96
610,736,-15.7,97
490,1491,11.4,62
558,1182,20.4,20
170,818,-30.7,29
652,1345,-11.1,57
491,977,29.8,74
144,1617,17.4,88
745,908,31.8,37
582,906,-31,16
989,921,27.2,44
739,694,13.6,98
548,1012,0.4,68
532,1318,12.4,77
854,1038,-36.2,69
533,1200,-3,24
886,1784,19.2,79
172,1247,-0.4,52
454,1097,-20.2,5
602,1384,-9.8,28
195,1611,19.1,81
868,727,5,72
437,786,37.9,83
192,846,-24.9,71
645,931,39,4
189,961,-28.4,93
231,1608,30.3,48
624,616,-33.3,52
692,1687,22.3,10
842,1019,4.8,75
832,949,-2,29
418,1730,5.2,4
765,604,24.4,72
526,1697,12.8,48
660,931,11.6,80
812,1289,27.6,97
914,655,24.5,18
843,1265,-17.2,34
897,777,37.1,97
978,1296,0,25
417,990,-39.7,36
310,1522,-1.7,64
934,1446,-28.5,68
388,1558,14.2,66
407,1450,5.9,68
726,1763,28.8,47
813,1385,4.1,89
589,1526,-11.1,26
902,811,-14.2,17
632,619,-25.5,7
835,1525,22.1,57
686,1713,-30,87
855,1317,-29.2,5
854,1172,7.3,95
955,1195,-18.3,84
285,1786,1,70
635,1014,28.7,23
710,1024,38.9,15
321,1714,12.7,60
950,1059,14.2,75
638,1739,-32.9,48
327,734,-23.2,30
261,1512,-1,31
746,893,29.9,1
273,1222,-4.9,9
193,862,-35.7,33
645,1703,24.7,33
664,1387,26.8,32
917,1699,35.6,74
819,1335,-3.1,32
704,1639,22.5,31
722,938,-38.8,100
593,1492,-17.2,44
566,1495,-0.4,52
753,734,36.2,45
695,660,-34.7,41
493,1737,19.5,33
987,648,-5.6,80
135,1093,-22.1,71
958,1404,-12.4,65
460,1734,-25,52
230,1787,23.9,91
390,1045,-13.3,35
744,1189,39.3,60
569,845,13.3,51
181,726,32.3,75
216,714,19.7,74
891,1548,8.2,16
302,1558,39,11
845,773,32.3,29
149,1758,6.4,32
812,885,2.9,47
121,1486,21.4,49
211,1089,39,49
457,1408,7.3,11
151,712,20.5,40
315,1588,-27.7,96
140,1667,19.6,98
363,1091,-2,69
422,886,-39.6,48
157,929,-17.2,100
264,1188,-16.8,96
468,1476,34.8,27
365,1228,19.3,79
430,825,40.9,30
308,1519,-29.5,34
857,1596,-12.3,41
738,1752,23.6,58
619,1574,-31.3,80
315,866,-5.6,26
642,1344,-24.9,95
771,1415,-9.5,74
547,1574,13.1,64
639,937,27.2,53
153,1392,-14.9,86
731,1461,27.2,50
500,976,17.5,38
882,735,-11.1,49
224,886,-23.3,71
526,816,-0.2,40
689,1476,-9.3,77
546,1741,9.8,18
832,1735,4.8,13
423,635,-14.7,77
897,1636,10,64
928,1241,-19.5,51
150,797,-16.5,49
677,1435,-9.2,2
111,1178,35.9,44
175,625,19.6,54
280,1250,-3.3,59
540,1065,40.4,61
233,1337,-31.7,56
132,798,34.1,49
867,665,20.9,68
808,896,1.8,37
471,1249,-1.5,46
454,1626,-24.1,51
323,980,9,69
488,1086,19.2,86
105,1477,32.9,44
932,755,13.4,11
939,1561,-29,38
543,1150,15,56
969,988,-3,90
927,1032,-27,46
836,1119,30.1,96
474,1024,19,54
840,1524,-20.3,55
564,950,-8.7,45
792,1178,32.4,67
961,1100,-28.4,87
712,1611,8.4,75
