godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
807,622,8.9,46
460,1493,-19,34
105,755,-4.8,11
408,1762,11.9,8
563,626,15.1,18
888,834,27.6,64
607,1505,-6.4,98
526,1386,-29.8,58
675,824,-26.7,85
534,1657,38.4,78
998,668,21,68
510,1187,4.2,40
963,1076,-37.7,95
338,1208,17.5,45
603,1219,11.2,6
486,770,7.3,27
810,1393,-18.6,69
984,1391,30.5,38
174,1579,-23.2,12
561,970,33.7,27
554,1082,17.1,29
992,1671,32.8,5
177,1655,-33.8,64
156,1516,-38.5,81
158,1256,12.5,39
874,1675,-3.5,78
120,1231,27.3,55
889,1753,39.2,98
670,1611,-38.8,37
639,1365,25.8,19
537,1778,-10.8,86
799,1508,-15.5,92
565,619,9,32
826,1388,0.3,61
913,1203,3.4,83
954,1489,12.4,49
515,1052,-11.6,27
169,1386,-8.6,79
182,1611,-23.4,52
265,1628,-13.8,76
778,1361,15.9,83
930,1644,-1.6,13
434,1676,6.3,96
969,1660,34.7,59
927,1787,18.3,76
933,941,-31.2,56
189,1713,-2.3,45
309,901,-10.5,57
798,980,-27.7,48
197,1370,4.4,62
743,1317,17.1,12
507,1005,4.7,8
462,1347,24.6,56
771,1720,-18.7,87
588,610,8.7,8
104,1619,-26,75
514,1797,13.8,49
757,856,16,76
138,1088,-37.7,100
695,1539,0.7,84
753,841,-13.1,31
302,1720,-22.9,77
300,1291,12.2,20
683,632,-13.9,60
395,1530,-19.3,87
139,1082,-7.8,79
432,957,28,99
618,1275,11.9,17
211,1320,-28.7,8
842,646,-22.7,50
242,751,32.2,34
274,715,10,52
958,1763,-36.3,76
824,1581,17.5,19
917,1366,35.2,43
690,1727,-25.2,31
459,1255,16.1,67
413,1034,-17.2,45
280,688,12.7,44
724,1145,4.6,17
132,1605,23,89
141,637,2.2,98
930,957,-26,5
220,1286,36.5,65
526,1271,2.6,58
421,1035,-39.8,13
381,1436,14.6,39
169,1284,-36.7,95
740,1341,3.2,31
984,1060,-3.1,23
172,804,26.7,93
775,1642,-23.4,6
467,1517,15.2,58
688,1785,-1.7,91
570,1657,38.8,19
508,1462,-16.8,82
333,1251,-35.4,36
174,775,-22.6,80
103,1064,-3.6,65
767,1398,32.4,28
682,786,-30.6,86
806,1296,-20.8,4
488,1599,-10.5,63
118,1712,-10.7,93
589,1159,38.1,88
564,1269,-38.8,38
908,1303,18.4,85
481,1625,11.6,21
696,1348,5.6,94
176,1414,-18.4,98
467,1163,-17.5,97
359,1154,-30.4,34
681,1282,-22.4,52
865,1029,36.6,1
927,1602,-10.5,88
523,736,-5.9,87
518,1500,23.1,62
487,1214,36.9,57
580,1579,35.1,51
919,1641,-33,16
705,1224,16.9,53
739,1326,31.9,32
723,866,3.3,60
830,1684,26.5,2
556,1727,-23.7,80
732,1341,-8,6
602,1528,31.7,44
491,1616,-32.1,47
210,1718,38.2,62
877,895,-3.3,39
948,811,38.1,83
415,1473,39,89
162,707,-29.7,17
105,1724,23.8,90
755,1626,10.8,59
731,1485,12.4,55
387,1579,-38.6,47
476,858,27.3,10
255,706,37.7,65
770,1173,-16.1,5
274,1205,-32.6,47
588,1399,7.7,52
324,629,1.9,5
231,1196,-18.5,86
357,907,39.9,34
865,1171,36.3,24
603,1048,-37.4,34
185,745,37.4,91
861,1794,26.6,84
304,1791,-3.6,35
113,1302,36,48
426,1470,37,2
599,1551,6.5,100
330,1740,9.6,62
587,1065,-3.1,96
568,1527,-35,86
381,659,-20.9,24
864,1078,6.3,82
627,1111,-37.6,86
543,1690,-34.6,66
961,699,-26.7,57
966,995,8.2,12
862,1743,-20.3,65
436,963,38.7,6
591,915,16.3,23
826,1181,-26.7,58
599,907,-13.8,93
752,1246,-39.6,20
326,1695,-16.8,65
801,1293,39.9,60
475,981,-19.8,32
499,1110,-18.6,64
858,757,2.8,95
850,785,12.4,75
177,1539,-28.5,87
390,819,-1,12
887,1774,16.7,48
661,785,34.3,35
977,1386,12,95
594,632,25.4,75
192,736,-18.8,13
642,1018,38.8,94
355,1116,38.6,78
788,1302,37.7,50
120,1769,1.2,65
330,743,-19.3,90
221,918,38.5,90
921,709,-6.3,50
401,1081,-20.2,96
666,1619,2.3,94
557,622,-2.9,29
418,1298,37.6,10
822,1452,-37.8,76
307,1739,-26.4,5
515,1493,-8.1,52
937,973,-32.2,96
855,1680,3.3,22
483,1480,35.3,97
620,1412,-12.1,29
625,693,30.3,53
341,1186,22.4,79
432,937,29.5,88
823,1302,-16.2,42
340,1108,1,75
242,678,-6,22
737,1571,24.2,13
120,816,3.9,21
191,941,36.4,34
781,1088,-35.8,75
502,1331,23.7,53
667,1289,13.9,42
272,1065,19,48
193,931,29.7,90
983,1499,13.6,39
986,1176,18.4,82
989,1348,-14.4,16
151,1063,11.8,45
864,1210,-34.6,65
730,1739,18.3,37
493,1775,30.7,46
285,1065,-18.8,85
759,1581,8.8,86
395,1314,-39.7,16
160,1341,-34.5,41
854,1178,18.4,10
301,1460,27.1,56
804,1300,38.7,16
821,1103,29.8,8
827,1562,-2.4,41
442,733,29.2,59
305,1426,30.2,80
917,1637,22.4,13
723,1127,-13.9,19
787,1693,-6.3,52
872,1456,29.8,63
755,630,17.2,100
807,853,35.1,23
473,1599,18.6,45
946,1199,-18,55
878,1425,14.5,88
453,924,-37.7,28
907,1518,-9.7,13
599,1321,-8.8,77
571,1407,28.4,29
711,1692,35.3,28
127,1120,12.9,76
719,801,-16.3,77
861,1260,13.8,39
352,1557,12.5,2
377,1552,36.4,35
620,604,10,12
