godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
762,1549,20.3,95
663,1660,0.2,66
511,820,39.2,63
121,1090,-36.2,75
183,915,32.8,57
524,995,-1,51
687,1622,15.4,24
795,613,26.5,3
335,1346,4.9,41
676,1528,-9.6,49
796,1517,30.7,59
988,1453,23,90
987,1439,1.9,70
596,947,-36.8,95
960,1330,-28.8,33
915,1607,-15,40
811,899,30.4,39
680,1117,15.2,97
610,943,22.6,69
805,1781,20.4,57
453,1131,29.5,24
579,811,24.1,38
188,1119,-30.5,87
222,1065,-1.7,55
157,1068,20.9,78
735,1222,23.7,94
946,870,30.6,93
201,1785,34,87
353,1231,-27.2,39
229,1060,-4.9,58
637,1540,10.1,99
292,878,-6.1,80
754,1001,18.9,38
605,1178,16.1,17
876,1270,13.7,20
853,1798,40.8,20
785,1677,1.4,42
741,1389,0.6,19
551,657,31.8,86
667,1167,-15,71
507,1036,31.7,40
730,1063,-11.4,13
513,653,-14.1,98
308,840,-0.2,20
287,640,-1.1,41
246,860,-27,97
808,988,-13.6,80
247,1270,-0.7,68
289,1547,7,77
608,1299,-30.9,94
382,1572,-36.4,90
289,1630,0,28
503,745,-11.7,48
264,1067,13.3,6
138,802,-31.9,30
654,1316,26.3,47
687,643,39.2,9
638,750,32.5,86
750,1445,21.9,59
928,1775,39.9,42
344,1352,-1.2,92
131,648,13.8,68
319,1394,17.2,55
308,1292,-20.6,38
606,1545,19.2,79
419,689,-32.8,70
672,1093,-10.8,11
252,979,39,31
255,895,-39.8,11
184,1055,-2.3,94
793,1581,15,4
155,1492,-11.1,66
145,1601,-6.8,78
309,1310,-32.9,66
511,866,36.2,75
960,820,-3.1,47
905,645,-6.3,16
523,727,3,10
416,629,25.5,34
603,1627,19.1,28
546,637,-6.8,42
168,1383,-5.8,46
141,1194,12.1,45
894,1456,-25.9,90
425,1440,39.2,20
297,1050,-37.6,18
244,660,-14.2,5
830,1786,16.5,9
812,977,14.1,95
749,852,25.2,62
671,1541,4.5,77
491,1330,41,100
847,613,-34.5,22
774,1630,13.7,79
726,869,-24.9,50
609,1609,-26.3,89
282,1290,-39.7,39
301,1234,-1.9,70
700,787,0,9
348,939,-5.7,9
938,951,28.2,67
347,1362,-36.9,3
374,928,8,2
110,842,5.1,94
595,1798,2.3,98
641,1674,31.2,81
841,1528,17.1,2
650,1291,10.4,18
399,879,36.5,24
837,1587,-38.9,50
875,1071,-26.9,33
954,1779,-30.4,70
1000,979,-21.1,4
689,1215,36.9,97
894,1689,-33.9,18
820,635,36.1,87
218,1138,20,98
956,999,15.6,55
835,642,11.4,33
950,737,6.8,94
720,675,2.1,43
607,665,-9.8,88
413,638,24.3,99
770,725,-38.6,61
905,786,37,54
711,1278,-18.9,75
758,613,-23.4,19
826,1257,16,54
860,1623,24.5,71
935,664,0.1,85
238,1625,-28.5,18
985,1462,-7.3,69
177,1333,7.6,41
458,855,13.9,27
199,673,-5.5,84
924,1252,12,84
235,773,14.1,100
279,670,-35.1,31
388,1421,-3.3,47
158,671,18.9,35
386,1002,-38.3,40
567,1763,32.4,35
654,1799,1.9,70
811,1642,-29.7,7
732,1286,-10.8,52
248,631,39.1,98
590,1562,-14.3,34
392,1233,-7.5,3
477,1512,-2.4,68
142,1558,16.1,78
611,1419,15.7,1
818,1539,2.4,32
494,947,-3.7,53
214,824,-7.5,74
379,1261,35.9,68
267,1700,-3.4,53
742,1123,33.4,30
420,663,33.3,67
584,943,-20,78
935,1215,9.9,98
793,1710,-11.1,33
430,1451,31.5,86
715,965,-30.9,66
369,959,-32.2,99
955,866,2.5,43
593,959,-15.3,13
185,842,-9.5,35
756,1377,-28.5,67
667,1571,7.9,86
533,1265,-1.9,17
285,1073,7,95
929,1743,27.6,78
181,883,-8.2,9
795,1615,-8.1,3
610,786,25.7,96
692,1526,-39.2,20
746,964,-2.8,51
217,1566,13.8,44
366,628,16.2,55
268,1492,38,50
219,882,18.4,2
896,913,-20.7,55
943,1373,33,43
550,1388,36.1,95
429,858,5.8,18
439,852,-22.1,82
778,684,39.4,83
498,1144,21.8,91
466,1327,-1.1,42
285,1679,-28.3,25
975,1785,-23.1,83
762,1759,-11.6,87
531,1412,30.6,2
