godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
762,1025,-1.7,6
539,1305,7.4,12
614,1022,-31.9,40
621,1291,-4.1,21
580,1446,-38.3,15
427,1454,-14.5,30
897,1651,28.9,93
210,646,-35.9,54
998,1675,39.8,82
601,964,-3.2,79
854,1661,20.3,49
345,1314,20.7,16
534,1057,23.6,56
175,697,-23.2,2
222,1285,-39,34
883,1572,-35.8,38
953,811,-12.3,85
348,895,32.7,43
981,615,37.2,64
139,639,-10.5,35
604,621,-16.8,60
405,985,-27.6,15
339,1434,-31.6,75
202,1196,-6.1,38
941,725,-33.4,1
142,1329,39.8,69
549,1710,-29.9,34
201,724,-38.4,10
766,821,3.3,21
162,1671,-21.1,95
268,692,4.5,54
429,1358,-35,56
508,712,-6,21
184,1220,-34.1,56
890,1625,29.1,91
190,1293,-21,79
887,1469,12.9,99
283,1232,26.3,24
148,1530,-39.9,51
898,1103,4.6,66
506,1732,7.3,92
254,1255,31.9,82
501,1133,-22.7,11
274,890,25.5,28
352,799,12.3,28
601,1078,1.3,72
568,1177,-20.8,48
499,1526,-6.4,86
304,1126,-32.1,10
665,1499,20.1,78
805,1013,-14.9,11
666,1311,35.9,93
775,1592,29.5,10
423,765,-24.8,60
870,993,-31.5,73
107,616,39.2,80
153,1157,30.6,17
242,706,-2.8,70
474,1617,33.7,57
149,802,-21.6,46
464,1194,-1.3,5
518,1198,22.5,92
837,1478,-24.2,78
806,1599,19.3,27
325,1397,-38.9,65
995,1171,11.6,92
884,1331,-29.5,81
846,1329,11.2,99
408,712,-4,45
383,1787,39.6,15
112,1753,10.7,48
794,668,38,20
810,1424,-21.4,46
673,1779,-26.1,39
205,1068,26,37
379,1473,6,79
638,1508,-5.3,41
339,1643,3.8,76
329,882,-21.3,78
769,826,20.5,66
485,1353,16.2,73
366,1480,23.6,59
420,1601,6.1,8
588,1586,-11.7,80
545,690,-33.1,1
707,1388,31.6,13
957,1354,33.8,93
809,771,33.8,56
127,1685,5.6,27
573,728,-12.7,63
736,883,28.2,95
329,1781,30.9,90
137,710,15.8,57
420,1221,11.2,44
136,1080,30.6,62
609,1638,14.3,7
204,847,5,53
615,1712,32.3,88
597,1724,16.2,68
388,1003,3.4,76
662,1749,6,88
341,933,-0.2,55
306,1118,2.5,58
950,1545,6.7,75
121,1347,19.2,75
399,1664,12.6,62
807,1065,-22.2,78
812,1122,28.4,86
850,1631,-33.3,82
759,609,30.4,46
685,1613,-28.3,52
290,1061,-8.7,72
190,1741,25,76
441,1427,1.8,55
601,676,32,30
965,1197,-32.3,29
745,832,-15.7,67
814,1253,-34.8,76
765,1619,-39.6,4
611,1759,28.6,79
432,1509,-19.6,40
135,835,3.6,60
329,1727,38.4,20
630,1687,36.2,16
554,1050,-28.5,14
435,1704,-27.7,77
579,1407,7.1,41
988,1174,10.3,34
