godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
161,1756,40.4,39
423,880,-24.3,81
487,1093,-2.5,77
926,1784,28.9,61
134,1081,17,48
712,1034,18.8,36
533,1171,2,53
719,1083,-38.4,73
773,973,-20.8,43
996,649,-20.8,21
424,1344,30.8,66
540,1238,19.8,25
446,919,-28.4,26
809,1342,7.4,98
629,748,27.3,24
861,1591,28.2,62
690,815,27,96
329,710,-27.5,80
389,802,10.9,98
346,805,8.4,15
524,1036,34.6,27
740,679,-6.2,77
262,1044,-14.5,60
839,1154,32.8,3
598,1018,40.5,16
530,619,-0.3,41
149,678,19.6,7
968,1642,-4.4,62
645,700,-29.1,87
678,978,12.7,37
850,1252,-4.7,13
244,942,36.8,48
225,1118,-0.3,85
419,908,38.7,2
684,1424,4,84
399,1314,-9,29
800,1299,-10.4,79
804,1458,-29.9,38
722,811,-20,3
862,1069,4.9,30
345,1111,-32.9,71
773,807,6.6,90
676,1295,-9.7,11
667,1578,-30.3,3
346,603,-27.2,97
709,831,-34.6,78
262,1777,13.2,44
869,1016,-6.5,56
102,1257,12.3,59
653,1054,32,18
976,1358,-23.1,23
988,606,2.6,92
101,1647,14.9,14
324,1658,-22.7,24
930,1678,27,23
476,884,13.6,1
509,1332,-36,28
1000,1301,-3.6,82
844,1219,5,72
783,1620,-35.1,4
991,1123,-25,66
897,606,-9.4,98
585,845,-30.6,30
685,1273,-14.1,31
298,1101,20.4,7
554,1650,28.1,36
370,719,-0.9,44
200,1735,-14.6,5
888,1415,31.1,19
269,1239,37.4,71
388,1259,8.6,69
553,673,30.4,43
985,728,-15.9,26
590,1040,-38.9,87
817,760,8.6,48
304,1641,36.4,77
949,1740,1,59
800,625,12.9,91
690,1241,-9,63
674,865,-35.9,80
116,1226,25.8,26
700,778,22,26
628,1124,12.4,27
283,1530,18.1,10
884,1501,-10.4,24
897,717,21.7,100
577,773,-34.4,99
389,1507,3.8,54
104,1003,3.9,82
472,1089,40.2,93
839,818,27.2,2
627,701,-7.6,82
920,1124,-15,1
719,1144,-15.9,17
400,698,-18.1,10
926,1104,16.4,84
358,828,-29.7,58
106,1523,-34.7,72
709,768,-25,42
648,1352,10.8,64
516,1690,-36.8,95
937,1492,-16.4,14
102,1594,-38.6,73
925,1489,-3.9,28
789,1000,-4.8,72
460,748,-19,75
457,707,16.9,21
122,1005,30.4,56
966,1147,14.9,31
107,609,-10.3,73
295,843,-36.9,47
742,1199,-6.2,81
873,1798,13.9,91
477,882,21.1,55
758,875,-23.6,77
352,1549,15.1,78
762,1197,28.2,22
563,755,-20,100
347,1397,3.1,12
902,1459,39.7,91
413,1288,30.6,52
595,1494,20.1,74
798,1749,15.3,93
616,1475,-6.4,7
892,1189,-11.7,98
928,1072,11.4,24
468,1246,-17.4,67
115,1360,17.2,66
614,1549,30.9,14
638,872,6.4,98
482,895,-17.9,26
217,998,31.5,95
754,718,2,80
202,1453,10.6,19
738,1603,26.6,68
210,1574,-29.8,8
535,1210,-15,47
385,1536,23.5,41
127,686,8,90
440,1116,-34.1,4
555,865,-5.4,14
990,1035,38.8,3
232,1021,-35.1,19
165,909,31.2,75
644,742,-36.1,85
647,1465,38.3,34
260,1626,-33.1,83
169,1663,-10.3,81
410,855,20.6,25
949,982,-19.6,40
950,1305,16.3,97
858,1498,36.9,34
148,715,11.9,43
204,755,-5.5,60
822,821,32.9,78
540,635,-2.1,43
846,880,-35.5,33
437,1219,14.2,65
876,1180,-23.6,4
805,1001,24.1,20
726,1517,-12.9,46
821,996,39.3,7
591,1470,-39.5,39
775,859,-6.4,47
442,1507,-33.7,28
883,1594,11.1,91
307,1736,13.6,89
863,1295,-33.2,31
551,908,-30.2,69
184,1324,25.5,38
856,1552,2.1,44
727,1180,-17.5,40
626,704,29.2,46
265,722,-25.2,94
401,1448,20,2
109,1174,33.3,96
905,634,-20,62
730,1479,22.6,72
513,1127,18,5
794,1352,40.3,70
259,995,-7.2,52
189,1195,-31.1,14
220,1155,6.5,29
361,1500,1.2,7
405,1516,-3,17
531,993,34.4,58
182,1503,11.1,7
104,1712,1.8,39
869,1570,21.4,92
544,813,-37.1,26
882,770,16.2,8
850,1706,23.8,26
470,1204,-16,66
304,1361,35.6,60
383,1236,7.7,91
503,1159,-32.7,97
455,899,10.7,26
827,1250,29.3,44
691,636,-13,12
685,700,-15.6,83
925,1305,-8.5,26
530,1725,13.2,11
446,1386,23.3,47
640,1712,-6.5,10
176,965,38.5,21
285,1781,-5,33
574,961,9.1,15
805,1697,-4.3,60
739,1321,-24.4,49
969,1511,-7.6,91
794,1040,16.4,64
126,1713,-24.9,27
781,1561,16.7,57
441,1074,26.9,10
412,1170,-19.8,30
661,1374,-36.6,2
600,928,-12,66
794,1115,-36.4,92
834,1219,5,9
333,690,-18.7,35
206,1629,-9.1,63
966,699,2.1,34
711,1070,-26.8,59
442,1132,28.6,23
224,1228,-15.1,97
283,1709,6.1,51
312,1271,-16.3,98
621,771,-17.4,24
812,846,11.4,10
638,1697,11.6,97
470,1114,35.5,5
495,1648,15.8,92
513,1701,-26.7,8
797,718,-17.2,97
545,1405,31.7,51
878,932,-20.6,43
710,1045,1.1,56
196,961,19.3,57
906,732,2.4,59
287,1581,28.9,73
743,1486,5.7,28
145,1233,-28,9
108,1376,-9.6,93
801,762,-33.6,69
609,1318,-33.9,82
886,1796,6.9,96
684,1449,-7.3,40
118,727,29,28
920,857,-3.1,91
977,989,-29.2,41
520,1366,-29.9,53
780,823,-6.4,33
772,942,35.8,66
722,1530,17.9,12
990,742,-21.5,30
740,823,19,16
974,1697,34,31
551,1645,-4.3,27
104,614,-23.4,7
914,774,27.7,75
515,680,-16.6,34
214,1614,-25.1,11
589,1226,-8,12
774,1214,32.9,93
542,919,-8.6,97
870,1477,-4.7,90
882,1740,13.8,91
453,615,9.9,77
851,1686,-36.7,29
874,1253,36.2,12
803,1225,39.8,74
984,770,29.9,95
604,1695,4.7,35
884,1510,8.4,32
940,1478,23,41
901,1645,4.3,59
673,1662,-30.5,43
217,1085,8.1,96
801,1171,33.6,84
162,1044,-26.4,21
386,765,-21.3,7
307,719,10.4,62
784,1575,-29,72
886,1223,-14.7,71
249,1494,9.5,95
919,1352,-25.5,31
288,1609,-18.2,41
426,820,-15.4,15
718,1728,38.2,47
288,1620,6.6,68
729,1045,-12.7,12
119,923,16.5,11
365,1284,37.4,32
572,1735,32.6,3
871,704,-22.9,24
653,1250,30.9,43
770,726,9,83
221,1058,4.9,91
157,746,-17.4,88
974,745,-18.7,54
658,1550,-5.5,93
193,970,-36.2,82
963,898,35.6,84
226,1207,-19.2,74
347,1374,35.9,12
579,1651,-26.8,88
754,1067,25.9,53
672,924,32,35
847,1584,14.9,88
967,769,7.4,23
787,1163,35.5,39
906,1128,22.9,61
175,1339,-26.9,54
104,1507,30.2,65
833,1360,-13,57
507,1747,-23,64
308,1751,-3.5,92
609,1290,-16.7,57
159,1737,-4.2,78
577,1029,26.2,4
249,736,-22.5,8
633,1080,-0.9,50
768,775,-29.2,51
990,1205,-22.4,17
739,1202,-26.4,57
499,1566,-14,94
721,1319,0.9,40
125,1645,7.8,29
260,844,-23.9,74
957,1593,-36.5,21
847,1039,35.9,74
476,748,-21.5,26
424,1124,-4.5,92
685,977,35.3,70
899,1122,16.3,5
319,1600,-21.8,82
727,1145,4.1,39
819,1383,24.9,29
343,855,29.8,79
213,1773,37.2,69
323,1318,-23.5,21
619,700,-31.3,97
444,702,40.8,92
1000,1114,14.4,92
546,753,9.5,76
725,1116,30.9,24
770,1680,-27.4,84
378,1277,-35.2,69
690,1207,3.6,54
862,1470,-14.7,23
854,1311,-12.9,8
194,1029,-30.1,16
423,813,-9.1,63
831,897,15.2,8
600,1081,-9.1,14
894,1046,17.7,58
979,1696,37.8,35
471,1295,13.3,82
631,871,6,96
645,1074,-37.2,5
692,1775,6.6,71
851,1495,2.8,6
346,1460,-29.7,32
238,911,-16.3,16
158,723,23.8,6
640,1705,-30.8,29
112,688,-14.1,47
581,907,7,74
809,1065,33.8,74
724,1674,16.3,99
899,1732,-19.4,99
354,683,-11.9,64
844,1713,-34,57
887,1384,25.7,1
817,980,-33.1,54
826,880,29,50
758,611,27.3,83
823,602,20.1,27
484,659,-2.1,38
622,1723,16.8,70
834,1386,30.1,1
503,1499,12.4,12
131,1757,-6.9,33
393,704,1.1,56
597,1269,-30.3,52
880,1442,-23.2,45
673,687,-7,50
126,1266,26.2,43
196,1207,23,10
180,1223,36.4,60
391,1082,-6.7,30
239,1126,-23.2,44
178,1455,-36.2,47
631,1549,-9.1,43
195,1442,-18.1,8
930,815,-4.8,8
