godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
127,1560,-8.7,27
766,788,6.3,89
299,1416,-38.2,16
736,920,-10.6,66
779,728,-12.5,47
727,1244,9.5,86
674,1045,-2.1,51
964,1504,13.6,13
796,637,-3.5,17
886,1720,-9.1,39
573,742,-2.8,88
511,1050,-7,44
404,1145,-9.4,4
136,1331,-31.8,99
951,874,-16.7,24
133,1243,3.7,94
316,717,-19.3,58
358,917,-34.2,23
970,645,29.8,37
192,1303,16.4,46
390,915,12.2,10
721,1619,22,32
563,1752,15.7,70
899,1261,0.6,43
424,695,-14.4,40
182,1144,10.8,99
276,972,23.2,3
145,664,30.4,50
760,642,-16.6,63
293,629,-38.5,3
356,1089,-5.8,78
380,1482,26.5,69
112,1441,-8.1,57
360,1664,18.7,59
717,1591,37.1,47
737,1372,34.9,23
715,605,10.6,96
362,1516,26.7,83
544,1471,40.5,36
115,922,29,36
311,1252,-21,93
200,1224,20.9,10
654,800,27.3,50
891,1286,25.9,36
578,1068,25.5,62
621,1161,-24.5,52
940,1104,40.9,32
711,1379,-0.9,36
769,757,30.8,55
250,780,4.8,56
568,1733,-3.8,45
705,1222,13,79
725,1700,39.6,94
691,1111,-13.5,61
608,1428,36.4,98
618,1158,-1.4,80
864,1268,-14.8,90
435,1559,39.1,76
827,1623,-7.3,56
298,1721,-35.6,47
994,1257,-1.1,98
384,1094,-30.3,74
345,1680,-2.6,44
439,948,-19.9,86
715,1520,-27,83
610,1648,32.2,79
820,1027,25.4,95
381,1016,26,55
732,1420,-9,32
363,789,-22.5,29
933,1557,12.2,28
795,1621,21,30
264,1144,-13.4,49
861,781,-7.6,64
909,1430,-16.2,48
903,1510,-10.7,89
760,1693,-20.6,89
739,1670,-36,6
575,1793,13.1,14
717,1105,19.7,95
205,611,-3.6,21
212,1353,18.8,37
776,1105,-27,47
207,601,36.9,62
880,1271,0.7,71
681,978,-31.6,90
835,1365,-21.3,94
389,1483,34.8,44
143,1041,8.7,69
106,796,-21.4,94
519,1046,32.7,83
