godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
233,1481,34.5,92
788,1221,31.4,16
394,916,-12.6,11
394,1028,28.5,73
307,1318,4.1,55
125,1119,32.9,21
164,1335,6.3,82
786,1753,-15.5,39
439,746,22.8,28
406,770,-34.5,90
292,1616,-6.7,29
982,762,-2.8,83
759,1330,16.5,69
142,1184,-15.8,87
445,981,-33,27
845,772,10.5,98
220,1142,-23.5,9
699,1357,-1.8,82
236,1144,6.1,35
247,834,-14.1,25
905,1266,34.5,63
553,968,-13.6,57
387,1149,-7.3,20
381,1171,8.1,71
789,943,-14.3,78
785,607,5.6,38
518,1667,-22.2,23
751,1405,4.1,65
336,1162,-22.6,11
773,969,35.5,52
157,1352,18.5,27
335,1769,9.2,18
743,1533,-23.3,5
612,749,-36.7,94
582,934,39.7,72
431,1144,-16.1,58
306,661,34.4,64
513,837,23.4,99
414,657,-8.2,76
440,1612,-27.1,52
509,628,-20.3,47
930,1273,15.9,92
272,1203,-14.2,12
583,1099,-38.5,63
301,1171,35.4,88
296,869,37.7,69
590,1461,-20.5,55
600,890,9.1,23
193,1016,30.6,70
391,1241,-39.7,78
162,1368,28.9,18
208,1742,-36.6,7
339,679,-1,58
270,1735,-16.7,99
850,1033,35.5,40
574,1303,-35.9,27
898,675,-12.4,74
860,1573,11,17
888,1550,-10.3,16
764,1612,23.1,72
361,1012,-2.6,19
481,1224,-34.6,98
585,1177,15.7,96
243,1788,-21,34
990,1539,-21.1,35
697,878,-1.3,88
784,1222,35.2,76
770,1501,-4.6,54
565,1176,26,90
459,1651,-17.7,99
839,739,15.2,66
491,1623,29.1,6
956,1280,-18.4,38
999,600,6.6,7
139,1161,-15.1,36
864,1769,-10.5,17
588,887,-14.3,87
716,1364,-30.6,10
649,1602,33.5,59
157,1704,-22.5,57
666,605,39.6,64
491,635,3.8,76
441,1090,-35,24
948,1327,38.4,44
405,1041,35.1,76
575,1045,-28.5,89
669,1250,-28,42
907,603,-16.8,74
758,1523,26,27
375,1413,-39.8,47
318,1358,36.7,75
744,1059,37.5,73
856,602,-11.4,97
680,934,-20,27
688,999,25.9,39
890,754,-6.4,60
452,1325,36.2,100
379,1008,-5.6,52
349,1128,38.1,81
588,1230,-30.8,96
841,1524,33.2,14
116,1512,8.1,78
865,1247,-12.3,88
893,1299,-8.5,41
204,1460,-10.6,32
758,1128,-18.5,42
535,1725,8.4,91
917,1135,-3,89
351,1455,23.4,82
850,809,-17.6,68
960,1707,-13.4,68
235,1245,-33.7,78
979,1519,36.3,98
888,1781,-12.4,1
166,1567,-3.2,24
398,840,-17,67
783,1713,34.1,53
827,1632,4.4,30
228,1499,-13.3,80
313,638,20.4,14
271,1776,-27.2,2
515,1509,-18.8,17
204,1258,16.7,24
668,1719,12.9,2
727,1763,32.7,10
559,972,-12.1,5
763,1300,-11.9,27
894,1208,32,70
212,974,11.3,34
333,878,11.9,39
643,996,4.5,52
346,617,27.8,26
222,1707,-4,70
805,714,38.9,48
697,1784,13.2,82
226,1536,13.9,61
532,1137,7.7,76
775,1681,17,54
992,1695,10.3,75
145,713,1.7,22
809,1756,-25.4,65
838,1262,-16.2,68
374,1305,-3.5,73
951,1782,23.7,25
982,1193,-34.6,16
517,1108,-39.8,63
850,711,18.9,26
111,1085,36.2,84
721,1717,26.5,80
172,1306,9.2,77
831,1774,15.4,64
397,1442,-22.1,22
237,757,23.9,21
636,1520,-6.6,62
845,1061,-33.5,70
250,1329,-25.5,28
288,1258,-27.2,63
662,783,39,77
778,637,0.3,54
258,1334,-22,79
634,1630,16.5,84
632,652,-33,94
528,1205,-36,21
949,1080,20.4,74
599,743,-32.1,73
456,1378,-18.2,35
619,1012,-16.6,66
128,1605,11.9,43
286,844,7,79
845,1518,14.5,25
805,1206,-15.9,32
763,924,20.7,25
201,1678,16.6,97
100,814,-18,65
945,900,-24.3,77
289,1480,-7.1,2
414,1504,40.9,58
454,1427,36.9,89
184,1008,-10.8,57
633,791,-19.6,55
400,1689,1.6,50
672,1681,34.6,94
282,732,25,17
736,1177,-33.9,16
370,857,-8.4,97
339,718,-17.2,28
634,1555,11,47
185,1584,39.2,81
239,951,6.5,57
141,1219,-24.6,84
145,1428,-18.8,36
216,1424,28.5,73
295,1272,9.5,59
689,1284,0.1,24
117,1700,15.7,69
301,749,-4,54
995,1379,-10,5
150,775,40.5,38
828,1177,-0.4,85
786,677,-24.5,86
744,1752,30.7,52
591,1602,-17.5,77
996,1330,-36.4,27
112,771,-17.4,87
791,941,-20.4,16
755,1201,-22.4,59
321,653,-17.6,78
930,712,36.3,12
575,1789,-27.9,32
908,672,0.3,97
588,1000,-16.4,94
249,872,-13.4,40
469,1074,24.7,78
317,935,4.2,6
775,1095,-27.9,11
515,1487,-35.4,74
990,615,31.6,33
717,1587,7.3,1
993,1031,-14.4,40
561,1584,-26,42
257,741,11.1,84
214,1504,27.2,77
871,1155,-29.6,27
971,1092,40.3,6
995,876,14.4,83
670,1178,5.7,17
414,1751,-28.7,12
114,848,23.3,15
250,1293,-11.7,8
380,1156,7.7,3
117,646,19.9,52
590,1569,-7.3,72
506,1305,30.5,3
901,1533,36.2,59
554,1675,20.7,72
275,1623,2.9,14
512,982,37.5,63
658,1213,15,57
455,1282,25.4,65
667,1616,-39.2,73
481,1086,39.9,37
855,1215,-12.3,98
721,1354,-12.4,21
862,1057,-31.5,35
777,651,32.4,7
597,619,13.3,46
909,878,-8.8,71
678,1732,26.8,51
406,688,24.2,91
616,724,19.2,4
912,1541,-8.9,29
203,1668,-13,62
530,1183,-37.4,81
829,1752,-35,62
315,872,-9.8,88
545,1193,-4.8,35
616,1265,37.9,27
365,1585,23.4,42
956,1031,10.3,85
448,1080,6.2,34
345,1328,-6,52
960,1281,-0.9,37
575,728,39.5,7
684,1591,-20.2,87
318,1760,39.1,26
196,1305,11.7,5
168,992,35.4,8
524,1358,27.7,79
967,1702,-18.4,98
616,1091,-16.5,12
435,1724,5.9,81
662,1223,4.3,86
689,1021,-26.1,20
352,1071,11.2,64
960,763,-39.3,9
442,1386,15.7,27
946,747,40.8,80
161,1547,16.1,5
143,1658,-32.5,40
668,950,14,37
687,1313,24.8,48
509,656,-9.7,60
697,1092,-16.8,24
129,1109,-30.2,81
210,742,-36.9,73
928,1689,23.1,28
