godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
257,1434,30.5,33
995,1746,-9.6,68
740,1558,33.4,30
421,987,13.9,56
749,644,-12.3,73
461,712,6.3,41
738,1761,-3.3,94
417,1329,-24.8,54
180,1299,-32.9,13
844,973,26.3,29
590,1080,24.6,2
585,1301,-33.3,50
687,1170,18.4,72
715,1397,4.6,98
483,1279,-27.1,52
504,1173,-4,2
374,700,27.9,66
796,922,39.5,56
896,1703,-39.6,76
906,1338,-28,97
382,1500,3.5,2
426,1453,-34,71
977,778,-39.9,45
440,942,29.1,24
540,639,-10.3,70
580,1218,3.6,59
825,1613,-22.9,56
796,1642,16.4,60
850,1516,-30.5,72
876,679,-4.1,65
232,1772,10.4,60
652,1071,-34,49
918,1347,9.8,65
176,1517,2.6,91
321,719,-19.2,3
549,848,1,58
584,1210,-23.9,21
417,625,12.1,95
868,739,34.7,58
803,1595,8.6,92
802,1191,-37,86
682,1775,10,99
783,683,21.7,78
552,1759,39.8,85
969,1191,-34,3
792,971,32.5,37
120,1520,39,73
288,641,31.8,7
991,1571,35.7,71
374,1467,15.5,42
910,1228,20.8,16
441,1119,-5,69
794,1588,14.5,76
431,806,22.7,58
647,1323,-17,74
536,1183,3.3,11
972,825,-6,88
625,1667,-23.7,48
775,1578,8.4,5
387,1529,23.3,97
708,1701,-18.5,40
676,1237,-37.9,76
858,626,39.1,93
771,1022,31.5,83
638,1003,18.1,59
527,1241,27,29
265,1081,-33.7,75
408,1560,-35.4,65
956,1368,-2.8,86
673,1208,-10.8,82
126,1254,24.7,17
932,613,-34,71
912,794,13.9,15
898,1744,28.1,48
267,889,15.2,45
731,667,26.1,58
455,1024,-24.7,44
485,1596,-5.8,87
127,951,-31.5,55
853,951,24.5,7
293,1354,35.1,3
569,1560,34.5,33
405,1792,-38,45
492,1198,30.4,16
735,1737,10.5,12
936,1795,-30.5,52
386,1645,-37.1,30
962,1465,-16.6,41
355,1786,17.4,36
409,702,23.2,5
640,1191,4.7,29
785,1174,40.2,40
704,1093,-22,96
233,1517,-9.5,92
958,1720,-19.9,95
299,1646,18.9,38
678,724,-33,82
547,1027,32.7,39
746,1296,18.1,98
468,1442,35.3,16
600,1363,-2,39
768,920,-27,60
982,861,-19.1,100
296,1630,-5.6,89
921,867,-18.8,2
535,908,14.4,30
102,1237,-21.7,30
868,756,-25.6,10
435,1271,2,85
660,1785,-18.1,4
434,630,26.6,85
865,685,3.9,51
966,990,-7,51
464,1588,25.4,17
709,855,-37.9,36
922,962,26.4,1
240,1268,-27.7,98
944,1115,30.3,53
769,972,-18.5,31
104,1006,-4.4,56
740,1737,18.5,34
261,1660,40.5,43
799,1498,17.6,14
966,1776,26.6,34
770,1020,-13.9,20
353,1642,-14.4,50
976,1790,21.1,53
115,626,16.1,93
333,874,-30.8,12
895,931,-23.2,81
509,1046,13.6,48
676,1290,9.5,41
590,634,28.6,84
846,804,25.7,61
705,1058,39.2,78
800,938,24.7,64
349,703,11.1,24
530,1404,-21.7,12
183,1285,-27.3,22
679,942,-14.3,36
847,1164,30.1,8
259,1766,15.6,96
755,1435,36.5,63
838,1323,14.6,56
931,704,22.5,10
162,1687,-1.9,25
