godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
732,732,27.9,100
607,853,-40,12
790,1780,27.4,59
312,1105,-18,4
386,1013,20.1,16
694,1619,11.1,99
568,1650,-12,54
612,861,23.7,48
340,1066,16,3
304,1612,-17.5,16
194,1771,14.9,27
398,741,2.2,72
118,1148,7.5,75
387,1405,24.4,23
373,1163,-29.7,72
309,1300,-3.8,25
209,1739,-3.9,43
570,702,-2.7,62
622,949,-3.2,10
416,1557,36,91
680,1709,1.8,16
797,1192,22.2,43
746,1412,35.8,32
720,1403,-8.1,75
671,1058,32.1,98
326,1011,-34.5,5
608,1535,16.9,31
379,1561,-20.9,44
958,1586,20.1,69
253,1350,39.1,2
311,873,30.8,76
471,1201,3.7,25
887,1661,-23.5,8
137,634,28.3,44
983,1315,-35.5,60
457,1625,1.9,55
265,1181,10.9,24
935,1462,-11.9,81
182,1337,28,39
977,1327,-23.6,80
295,1504,24.4,21
470,1153,-16,65
338,1672,33,38
742,689,3.3,47
566,1521,4,61
855,1482,23,37
353,1279,-28.5,58
902,1449,-6.5,63
584,1624,-23.1,99
459,1343,32,54
785,1074,-20.3,80
836,1355,9.2,92
257,1313,28.6,20
788,712,3.1,14
415,1663,-28.5,18
715,1256,19.4,24
603,872,-19.4,26
349,866,34.8,23
844,1463,23.8,76
973,798,2.2,49
617,703,-38.4,78
757,1292,24.8,60
204,1666,23.9,30
991,1153,-22,5
242,1080,-3.5,45
824,1190,2.7,20
685,648,12.1,47
177,758,-39,91
573,742,25.4,29
602,1521,12.2,74
203,656,16.6,39
927,1733,-23.2,45
738,939,-30.5,47
491,1392,-7.4,52
790,1334,2.5,19
670,1344,40.1,12
581,850,-7.3,76
588,1758,-25.7,24
537,1704,-37.7,82
103,631,-15.9,70
300,1769,18.1,77
262,1036,-34.1,7
683,795,-4.7,24
145,1162,-6.6,92
909,1562,-32.2,69
765,1526,-28.1,40
534,838,6.8,77
762,1543,-28.3,24
305,982,-24.3,3
211,1724,5.1,85
847,1704,23.7,58
669,858,33.1,75
242,1033,19.2,49
857,1703,38,76
605,1146,-27.7,92
982,1035,32.8,43
870,1442,19.3,49
810,612,18.5,9
197,1053,-22.8,44
517,1303,-16.7,66
837,899,-30,64
552,1103,-16.9,13
264,867,7.2,25
105,1282,-37.6,28
925,1733,16.1,24
391,677,-3.8,4
207,1702,30.9,1
943,1393,-4.7,7
735,1525,-22,22
127,1657,39.5,82
268,1597,-16.8,39
170,828,12,53
940,1531,35.6,41
645,710,-29.1,51
638,1105,15.7,69
580,824,15,20
993,1370,1.9,47
319,756,-39.5,83
489,1302,-7.9,93
819,889,6.9,93
