godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
371,1667,35.5,31
428,775,-35.4,95
887,797,20.2,41
503,1340,10.8,10
570,1411,14.6,25
697,1554,-12.8,64
991,601,1.6,72
893,1630,-29.6,98
188,792,-31.6,88
981,1597,-33.1,17
554,1379,38.5,88
583,1116,-28.4,11
951,1561,24.7,64
518,1753,10.4,80
701,1351,10.5,27
650,1538,38.5,84
114,977,-18.4,71
595,1025,24.6,22
907,1608,-34.7,3
522,1138,-15.7,82
723,781,17.8,26
804,865,4.1,88
314,816,-13.9,46
757,728,40.3,87
902,882,-12.8,99
860,1542,-33,77
405,810,-28.3,40
572,930,2.8,53
926,1753,12.1,22
185,1163,-14.6,13
259,1682,-22.1,100
922,714,-17.9,68
409,1601,-13.9,95
386,1302,-16.7,92
889,747,2,33
913,1217,-1.6,18
705,855,-12.8,19
645,1202,15.9,52
847,972,14,96
690,1401,-5.3,26
325,1157,28.5,8
108,1387,28.9,15
613,1400,24.8,100
428,1542,-10.8,21
131,1154,39.4,6
254,1029,-21.1,74
716,1223,2.3,23
577,1516,11.7,86
624,1503,-13.1,8
754,799,-30.4,74
595,961,26.8,60
139,1594,-13.8,8
873,1485,28.8,46
956,799,-22.3,73
354,1173,12.8,55
751,881,5.7,57
446,1756,-14.9,71
821,819,8.4,63
555,1792,-12.7,59
504,1030,4.8,55
347,783,-32.2,76
541,1552,-25.2,83
250,1504,-15.9,83
374,1101,-23.3,42
573,1597,24.2,45
891,1305,-18.8,100
156,766,-20.6,78
318,971,-8.5,82
727,1030,-14.2,76
860,753,-10.6,49
630,1539,16.8,20
785,615,-37,50
854,1541,-39.5,1
342,702,-38.2,2
830,799,-38.1,97
621,716,36.8,33
873,1108,-28.4,28
667,1368,36.5,94
814,1076,-35.2,41
562,1041,10.8,44
712,1268,19.1,72
939,649,39.6,9
686,1052,-3.3,62
752,1266,24.6,56
313,1550,11.2,38
808,1561,-37.2,28
294,880,-7.7,94
224,1346,-39.8,26
143,900,30.9,4
884,875,-32.3,56
981,1257,12,71
975,1162,-20.4,56
215,1713,9.9,67
689,1375,-2,28
592,789,-21,82
636,741,33.3,91
803,1330,35.6,25
286,763,34.2,97
205,1531,21.6,7
521,709,-4.2,12
716,1608,-7.9,29
152,709,-34.8,81
404,1173,2.8,43
748,634,-19.6,61
552,1385,23.2,16
287,882,-17.6,4
332,976,2.1,62
334,669,-20.4,93
388,1348,3.1,36
166,1110,-39.6,98
255,1476,-20.6,62
699,794,26.6,88
406,786,-10.4,70
401,628,2,33
895,1336,30.2,68
678,1768,-21.3,53
954,1554,-21.6,79
106,1407,-7.5,70
242,1093,-0.2,11
732,911,-29.6,48
542,1651,-11.6,41
415,1382,-24.2,1
755,1436,38,6
399,977,17.7,10
877,905,4.8,50
203,1161,-18.2,24
409,1009,-2.1,18
553,796,26.9,58
388,673,-4.3,15
935,1450,19.7,79
206,1344,-14.2,9
579,836,-7.7,30
