godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
543,1345,35.6,32
710,1590,6,2
909,1218,39.8,15
143,630,26.9,95
853,739,35.3,83
176,1679,-6.1,27
493,747,-23.6,55
518,1052,34.9,86
797,1198,17.6,24
646,1287,-18.7,24
623,1462,-32.8,73
301,1228,39.7,10
175,1514,-22.3,7
297,1320,-32.6,14
602,1053,2.2,20
120,1104,17.1,83
113,1728,32.8,94
136,683,-37.2,7
983,1031,38,20
207,1223,-9.3,57
594,843,20.1,80
713,1335,14.7,51
454,1539,-10.4,35
308,1289,12.5,14
738,618,37.9,38
722,1579,16.6,51
289,1374,18.4,17
166,1438,-35.9,46
832,1651,2.6,74
495,1312,-29.4,3
325,618,-12.3,16
128,1319,11.7,28
181,1441,-38.9,86
756,1761,26.1,20
428,832,25.4,14
501,1426,-15.4,7
568,611,17,56
353,951,2.5,30
954,608,15.5,13
346,1244,4.6,66
837,1337,-13.2,65
855,702,-11.7,92
578,1574,20.7,83
579,1462,-36.4,87
122,668,-37.7,66
498,1348,39.8,49
796,1460,18.9,77
120,959,33,70
416,706,38,69
728,1072,12.3,56
953,1584,-39,21
629,1070,25.8,88
398,1045,-35.3,72
726,1190,35.3,72
417,1443,38.7,65
388,731,36.3,7
521,633,31.8,53
168,862,-15.6,69
443,1572,33,43
708,1501,-32.3,12
353,1230,30.2,53
797,1289,1.2,58
175,774,16.8,100
273,712,3.6,82
347,775,33.7,24
275,1596,-21.9,11
538,1011,6.6,90
904,1325,33.8,33
106,1150,11.4,99
571,1146,-8.1,30
612,1581,10.9,65
238,1707,23.3,65
984,678,27.6,15
301,1507,-23.8,12
845,682,-20.1,1
675,1772,5.3,93
407,1754,15.9,48
811,1535,20.7,20
489,1291,-29.5,44
623,1216,-32.7,6
472,694,-2.7,53
856,1278,-8.5,80
848,1161,29,8
545,1784,-17.1,25
481,619,13.7,9
441,1599,26,16
805,1358,7.5,96
981,789,24.5,36
312,1699,-3.5,53
856,1708,39.8,92
643,1713,-3.4,67
159,1063,-14.5,12
784,1482,31.6,74
496,905,-33.3,59
839,1607,25.2,83
253,1104,-26,18
122,672,-39.2,58
865,704,23.2,41
239,1596,14.6,65
447,1479,-0.4,18
635,1434,22.3,23
239,1473,22.1,94
353,1708,39.4,33
545,657,31.8,99
257,1274,8.7,24
579,1419,0.1,78
805,1125,-9.4,99
996,1315,27,21
841,1230,-14.9,39
