godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
705,888,-20,6
434,937,32.4,30
446,976,-20.9,25
546,1330,-14.1,48
218,1159,-32.4,65
992,1148,1.8,71
892,1092,7.5,99
954,1621,15.9,45
788,1460,8.5,65
977,1182,-39.3,28
686,793,5.3,93
657,1577,-7.9,45
973,771,20.3,96
827,1064,-15.2,58
471,1294,-17.3,72
354,1364,-1.5,35
317,1474,19,55
756,1181,-11.4,38
440,1475,16.3,98
933,1287,22.5,38
693,1345,-31.5,2
460,1398,28.8,61
517,1192,2.7,38
145,764,-10,27
713,1705,34.9,42
631,1576,19.7,22
158,1042,31.7,30
658,1280,32,27
501,1718,-10.3,46
470,1643,-19.3,82
128,691,-24,2
417,737,-38.7,24
714,1565,14.5,78
632,1417,-16.4,6
781,1005,-8.9,91
800,1191,21.9,45
278,1645,-22.7,80
202,657,7.4,29
325,1199,2.6,22
117,1357,-19.5,92
128,1515,6.2,76
114,659,27.2,41
288,1367,-9.1,94
509,1647,6.1,98
929,1711,36.8,57
827,985,-5.6,98
693,1033,7.9,11
905,1411,-16.4,62
801,1443,-37,56
218,1309,-37.2,89
102,1549,-5.1,42
660,1213,15.9,85
361,1270,11.9,70
466,802,-13,83
549,1031,-26.5,22
220,1382,-6.5,22
886,1503,22.6,21
301,937,25,77
423,936,-11.3,57
488,1216,6.1,5
880,1332,36.7,50
143,773,-1.4,1
574,1518,-27.8,50
258,757,15.2,45
566,1479,-33,17
745,1256,-26,31
687,1577,-27,39
499,1367,13.5,66
785,1728,-10,36
488,1372,16.1,1
175,935,-18.7,75
969,1067,-36.4,98
587,632,-4.6,30
389,1437,-30.7,49
573,1280,-25.7,86
857,845,11.8,64
957,807,-8.2,100
542,617,-28.5,5
964,655,23.8,22
859,1414,-14.1,49
615,1664,26.7,90
390,1533,-8.2,80
334,768,4.2,70
654,1505,29.8,5
482,726,31.4,81
281,1204,-12.2,8
621,989,-30,14
573,855,13.8,44
253,741,-5,92
971,1629,-17,96
489,852,39.9,17
758,982,40.2,22
552,1213,-27.5,74
797,1181,16,27
734,1469,-26,48
624,1794,5.8,77
216,1538,37.7,2
725,1698,17.9,66
525,1119,13.6,25
449,1163,0.6,77
911,1692,20.3,28
615,972,-21.5,56
108,1670,-32.9,33
882,602,-8.8,57
401,1013,-15.1,41
134,1236,-2.5,78
141,1455,-2,66
189,1478,-35.2,3
873,1457,2,26
752,1606,-4.1,41
707,686,-16.7,16
610,1537,-27.4,66
741,1660,-3.2,26
145,1649,-18.7,78
475,1183,-3.5,37
354,860,1.5,8
473,924,-0.9,61
461,1498,-34.9,81
848,1439,16.8,72
446,1648,26.8,36
189,756,7.5,23
282,1403,22.6,85
243,890,38.9,55
619,855,0.9,13
777,1185,-11.7,89
331,872,-33.4,73
948,1056,-31.3,58
750,1703,14.5,72
145,834,27.3,81
792,1657,11,49
692,695,14.4,47
563,1682,-20.3,71
870,1227,-17.9,46
505,915,-19.2,64
227,1559,11.5,39
259,1218,-24.1,22
582,1635,11.7,59
458,1500,-12,8
646,1625,-38.3,99
846,1109,-9.3,49
614,1547,-31.3,65
148,775,34.2,69
571,1733,-14.5,4
770,1738,-22.4,90
551,1077,-30,85
602,789,40.3,51
886,1121,38.8,45
996,736,-14.9,81
762,1104,31.9,27
869,1574,-13.7,69
403,1502,-11.3,36
832,749,3.4,45
689,708,-3,85
798,999,26.7,65
151,1126,34.4,2
513,1504,38.3,74
373,1481,-0.2,16
632,848,-25.1,66
593,710,1.2,81
872,1645,-23.5,76
897,1024,-1.2,16
359,1385,-30.9,82
955,1713,-26.7,94
969,1657,-33.7,37
394,1435,-20,45
593,1327,-37.7,73
408,1398,30.7,29
363,1431,25,56
963,945,-25,58
144,673,-29.6,91
211,1194,20.1,97
921,660,-28.6,88
165,1047,15.9,19
331,1021,-19.7,51
351,1607,40.5,27
458,1688,9.2,73
506,954,-2.3,46
924,1746,-8.7,8
225,1182,25.5,57
925,1621,-0.6,4
343,1318,-6.7,35
643,1127,-37.4,25
315,1378,39.4,51
179,768,5.6,17
625,1227,-28.7,33
285,1324,39.6,23
993,985,-34.8,3
893,1240,28.1,19
557,1555,-7.5,18
991,756,-39.6,6
155,1345,-11.6,52
397,1479,9.9,29
431,1082,-27.7,96
554,1605,12.5,54
215,1399,39.9,61
252,778,14.4,29
740,908,-39.9,5
621,808,38.6,55
667,1570,21.9,86
415,950,5.4,12
203,1588,7.5,22
691,1758,-0.4,51
560,1535,-8.5,62
530,875,15,87
218,945,-1,89
868,1518,17.2,54
199,731,-14.5,63
226,1616,-38.8,56
583,1613,18.3,78
364,1699,-1.5,41
843,1311,-10.9,27
982,843,8.8,42
641,1747,-32.3,12
918,1753,29.3,89
401,1123,31.2,70
841,994,-25.1,82
147,773,19.8,76
387,1785,-26.6,82
278,1475,-33.1,22
842,1512,-26.1,78
967,1417,5.2,15
171,966,24.9,68
709,1275,-7.4,71
689,1521,32.3,53
518,992,9.2,43
998,1072,-13.3,14
521,1019,36.7,75
868,1202,-17.2,60
738,1732,29.1,61
144,1598,11.4,58
990,1551,-13.9,81
953,1619,28.7,70
683,848,-23.8,63
528,652,25.7,79
444,1169,-3.5,98
121,1377,-19,92
802,631,2.8,55
999,861,7,94
960,736,-27.8,50
686,1714,26.7,46
351,842,35.5,93
619,1715,-20.9,99
511,957,-29.8,34
886,1418,30.5,73
445,1719,-9.2,6
449,1727,20.1,15
890,1424,26.7,57
688,1007,-24.4,15
843,1125,-23.5,44
578,784,-27.3,74
215,1625,-28.5,29
216,1698,-37.7,47
481,1518,-22.2,8
323,1682,-34.4,86
222,861,-34.4,53
931,1482,1.4,28
398,620,-12.3,2
350,1090,-18.5,30
109,1013,16.1,82
367,1714,-20.3,81
939,1002,23.6,94
573,1481,-27.3,12
682,1359,1,22
698,1363,-34.5,57
470,1731,-36.6,37
294,1486,29.5,80
246,1061,15,3
967,1164,-12.3,25
503,718,19.4,62
775,769,23,29
847,1141,-22.2,12
641,603,17.8,49
571,833,27.4,97
799,1619,28.8,96
665,1020,-28.8,8
788,1656,10.3,20
943,1279,0.8,87
538,1550,14.3,31
852,1484,23.3,50
748,632,0.8,58
511,1565,-7.5,7
689,1270,-36,96
963,1475,30.6,7
888,1592,-31.4,47
565,931,-16.6,87
396,858,-4.5,99
631,1106,-26.4,87
458,1664,-5,33
550,1495,-11.3,8
514,1349,-28.5,70
513,714,-26.8,53
695,1330,34.5,50
770,1275,-21.2,91
536,1349,30.6,38
545,1073,27.6,98
556,1387,-9.5,34
659,911,28.8,85
566,1340,-3.7,3
994,1592,8.6,34
143,1110,28.5,44
942,1655,-10.7,28
353,1124,34.3,64
574,1412,20.5,80
250,1128,26.7,78
273,1309,22.8,58
249,1302,11.7,51
291,1038,2.7,5
161,669,32.4,62
845,1509,-17.5,65
213,1133,36.7,93
200,971,23.1,5
602,1728,-26.5,73
523,1708,13.5,59
212,868,-14.7,24
283,946,-1.4,92
573,1409,20.4,38
650,1480,-0.5,94
821,1276,9.1,58
320,1756,-31.1,87
522,1671,-36.1,37
146,1008,20.2,71
454,1520,38.4,58
657,1108,19.7,55
866,1602,31.8,11
338,1050,31.4,91
147,1634,-35.2,39
149,1269,6.6,20
560,1222,-22.2,10
949,1135,28.9,89
953,1554,4.6,72
467,1053,-8.8,88
572,907,8.9,25
981,1740,-3,1
214,1614,-34.2,34
377,1740,-20.6,92
915,931,2.5,18
765,1354,-36.2,23
408,1433,36.9,49
251,852,-30.1,91
745,975,40.5,86
873,1345,16.9,10
173,1693,-0.1,4
946,1293,-14.7,90
667,1419,8.6,75
146,1764,25.7,80
485,699,-14.1,53
944,1633,-11.6,33
372,1584,24.5,96
550,992,-37.2,56
820,929,-1,15
287,1470,-19.9,19
523,1209,19.3,21
725,960,-6.8,27
970,1790,-32.7,88
645,925,-22.9,96
118,1400,1.2,9
221,1130,-30.3,85
805,825,-39.2,65
704,1492,26.4,1
915,687,20.9,32
531,807,26.6,96
561,648,29.6,44
106,901,21.9,56
642,1507,29.6,100
955,1151,35.9,38
579,1426,5.6,44
263,1595,31.7,97
498,825,-37.8,32
864,917,14.5,63
579,1168,-39.2,13
361,1120,-23.5,86
300,1001,-8.2,11
108,1728,-6.2,93
141,785,-8.5,1
617,1073,-37.3,95
575,1224,18.9,22
256,1497,10.5,58
711,1659,36,75
660,1450,28.2,82
126,1327,-24.1,7
722,1229,-10.5,76
263,1698,28.7,67
795,733,25.1,16
596,1787,9.6,79
973,1414,15.8,14
835,1445,-9.1,89
172,714,-3.1,2
186,1129,-28.6,86
493,1371,-27.3,82
777,1518,-18.7,5
612,1529,21.7,2
735,1061,1.7,23
951,942,22.2,81
251,1256,10,68
519,1219,38.8,48
811,1116,1,82
435,1054,10,69
185,1091,22.3,96
710,611,33.4,38
480,1103,-1.1,86
702,1795,-33.7,18
473,1728,-36.8,95
185,1653,4.1,75
313,1079,-18.9,12
913,1087,22.2,21
924,1702,-5.3,44
273,625,-9.8,74
518,772,16.6,69
949,1310,24.6,50
251,1710,-6.5,22
198,1039,16.2,23
834,896,-35.5,20
475,1719,7.4,7
538,776,-9,56
199,1141,12.3,77
304,1304,-10.7,100
555,1087,-6,68
515,1462,-20.7,83
919,1478,-11.8,77
401,888,-15.3,37
378,979,35,39
379,1626,-28.7,48
266,1420,5.5,16
684,1752,-34.8,14
862,625,-1,28
491,1312,-9.4,4
973,1169,-8.5,95
208,1691,17.4,15
953,703,12.2,7
809,1541,-26.2,38
253,781,9.9,46
294,1399,13.3,79
104,996,30.9,43
975,959,-12.7,61
452,1585,-13.1,11
893,1243,-3,90
259,805,3.5,48
305,1280,27.6,97
364,773,-33.9,20
595,745,-27.2,54
998,1340,-10.2,40
617,671,-32.4,64
912,1419,30.7,78
994,728,25.8,67
802,807,-19.5,99
196,723,-39.5,63
943,1025,-35.6,16
993,1001,-34.8,84
909,1706,-16.8,13
645,1287,32.4,48
958,638,17.1,15
888,1003,14.4,34
294,1645,25.4,65
887,1665,22.9,99
881,612,-27.7,22
884,1249,26.5,72
745,971,-25.3,4
872,1748,-12.2,74
216,1183,-8.3,75
395,774,10.5,58
557,1265,-24.2,22
616,1163,35.1,21
667,1642,-39.7,14
111,1054,22.9,21
580,1281,14.6,10
778,1495,-27.1,70
981,891,-18.2,70
800,1366,0.3,41
596,887,-23,14
852,810,25.9,82
477,962,-15.6,66
281,790,12.5,43
378,1537,-28.7,37
404,910,6.6,71
422,1218,-2.5,7
573,1055,37,66
394,872,-7.5,89
777,957,29.3,32
194,1269,-19.1,48
115,1334,5.3,32
196,1672,-4.1,78
380,766,-32.8,32
870,1079,-24.5,61
354,1147,-5.9,30
535,659,31.4,57
166,1453,39.3,70
