godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
329,1739,-14,87
940,791,-8,40
847,924,7.1,1
606,1211,-34.4,22
674,773,-8.6,31
731,1256,-39.2,44
861,1119,34.6,98
339,1054,-32.5,84
447,914,22.6,36
350,1091,-31.7,18
496,1219,-28,77
859,1127,-5.5,6
389,1201,25.1,55
492,1768,35,83
312,1192,-32.1,31
928,1514,19,68
373,1691,25.5,44
365,1426,7.5,49
104,1299,-13.3,83
970,1506,-38,99
850,1439,0,33
975,1762,-21.2,94
147,887,38.7,93
563,1649,18,21
335,1690,29.7,7
123,1477,12.2,13
675,1716,28.2,91
407,618,40.3,26
727,832,-36,89
244,623,9.7,86
291,1516,10.9,8
262,624,16.7,37
686,665,-31.3,69
324,1402,24.3,50
357,901,-30.8,72
770,1659,36.8,96
816,1220,19.9,100
969,1229,23.1,100
496,1788,30.2,68
576,1481,-18,36
743,1606,37.9,11
969,1072,1.6,23
224,640,-7,71
852,1060,24.3,45
235,1464,-27.5,58
200,1592,-35.6,50
171,1500,-30.6,1
121,1528,-37.8,44
342,872,-9.4,46
928,1318,-38.3,68
634,707,-23.7,39
102,1453,5.4,28
146,1071,-13.7,94
265,1390,-5.3,90
827,942,35.2,48
605,1294,35.4,78
891,720,37,29
933,1723,10.7,95
924,1071,-2.8,16
705,1766,-29.8,37
130,1605,17.4,20
766,735,-35.6,66
994,652,16.2,89
739,985,-6.5,30
979,1070,-28.9,3
773,1360,1.9,94
986,659,0.8,14
757,1520,1.5,44
761,1264,-8.5,63
679,1035,38.6,33
839,1347,8,26
249,1322,16.4,84
373,1216,13.1,22
821,1636,-7.8,29
621,878,22.5,7
601,1602,-10.2,36
467,1575,-2.4,91
129,1270,-25.8,45
196,937,-29.1,45
343,857,-12.3,51
506,1195,-29.5,30
712,1125,-21.4,23
157,994,21.2,51
643,1724,18.1,89
935,1068,-26.2,32
205,901,16.7,75
380,764,31.2,41
534,1570,11,67
450,1732,8.6,53
169,608,12.4,8
291,1348,-38,23
901,1081,-37.5,41
570,1301,-22.6,26
299,868,-3,81
866,883,29.1,16
819,1261,6,73
606,766,-12.8,69
513,752,22.5,34
889,1420,-4,14
942,1792,-20.2,36
570,1718,16.5,35
863,1410,14.1,20
274,1318,13.9,78
257,1140,-27.9,17
999,1489,-20.3,96
721,1077,25.3,31
244,787,4.3,91
217,623,-39.6,2
715,1016,34.2,21
301,990,-35.3,66
206,1002,30.9,70
553,1532,-4.2,97
721,1570,-28.3,80
956,600,-33.9,21
278,1591,-4.2,56
923,1018,-0.4,99
958,1578,7.2,4
141,1134,2.7,53
195,1391,-1.6,16
129,1128,-37.2,67
210,1469,23.8,54
588,963,-19.6,46
580,1520,-33.6,17
473,1276,32.9,15
882,1408,14.7,87
129,1609,23.6,96
906,672,-36,97
477,1455,-17.1,98
120,1124,19.3,54
423,792,34.2,63
417,1029,1.9,82
465,1305,22,15
211,1744,39.6,16
189,1037,20.5,88
786,1370,-16.1,19
719,992,-35.2,21
315,1191,-5.7,19
935,754,33,40
617,1065,4.4,13
932,1345,40.8,33
621,786,5.7,44
200,1611,34.6,47
122,1119,1.7,70
525,1578,34.2,66
979,1766,39.5,17
246,1778,33.5,8
331,619,39.3,58
184,1420,28.5,39
147,838,22.9,18
526,1036,12.7,60
831,631,27.3,14
645,1224,-9.7,61
203,785,-17,31
537,1752,-35,58
912,812,12.3,5
882,975,26.3,33
335,1016,-10.5,29
560,1023,-3.3,5
234,1690,-15.1,33
312,675,34.5,43
978,733,-5.5,41
741,1115,-34.2,57
159,993,-6.1,95
128,1604,-31.4,67
134,1242,14.7,45
238,1531,-5.2,94
126,1681,-0.1,79
990,675,-0.8,90
996,758,-32.4,58
131,1300,-34.7,26
257,1150,-36.7,13
405,1570,25,23
226,933,34.7,61
542,1123,11.9,76
789,873,-21.7,46
291,1250,10.6,14
759,1649,33.4,1
419,702,0.7,29
941,1013,-4.8,91
106,1107,13.4,44
344,687,2.4,76
284,704,6.1,55
836,1794,-15.4,35
606,1353,39,20
414,1379,-11.7,45
198,1781,1.4,61
915,983,-30.6,28
406,1797,-8.9,66
957,1364,-26.1,83
993,1125,-13.2,27
601,1139,-19.2,92
811,1534,-35.9,21
731,1783,12.5,99
359,1527,39.8,72
185,1031,10.8,53
122,677,-30.9,94
976,1784,-16.7,40
182,1016,-21.5,62
349,1611,-24.9,14
816,616,28.6,29
517,1067,34.6,79
670,1630,-23.5,93
207,801,19.6,45
747,937,27.6,35
337,1788,-34.4,46
376,1146,19.4,45
999,1587,-33.5,78
703,1106,31.5,65
513,1331,-9.3,26
831,1438,14.5,46
740,628,17,41
540,1138,-7.8,10
995,1470,-18.7,47
657,796,-24.6,29
308,973,2.7,74
129,1534,31.5,22
421,612,-16.7,17
884,1014,-32.2,11
889,914,-9.4,18
516,1295,5.8,99
632,676,33.3,68
924,759,11.4,47
494,1137,-1.6,39
430,863,-13.8,69
786,1118,27.8,62
943,741,-13.8,24
626,1620,-0.1,88
884,1043,7.7,21
736,1065,-24.8,70
560,682,-3.9,63
759,1048,-37.5,67
764,1085,17.7,60
456,1284,-9.4,4
999,956,16.1,25
301,1711,31.3,91
714,1369,-39.4,90
551,1482,7.9,25
339,982,22.8,81
351,1753,3.5,13
881,936,7.4,32
267,1665,34.2,34
826,737,30.3,17
268,1626,6.2,79
557,1603,23.8,22
257,614,15.9,100
196,727,-6.8,60
338,1438,40.8,13
886,1481,-39.9,85
542,1696,33.9,83
296,1188,27.2,4
105,1532,2.9,83
510,1237,5.9,50
295,1189,32.3,11
350,1652,38.3,13
785,1376,29.7,41
798,1590,9.9,76
559,797,27.5,3
853,881,22.2,31
778,687,14.2,36
1000,1084,-22.6,95
610,1752,17.2,73
620,993,21.1,66
184,780,8.1,83
562,1616,-6.8,43
490,1084,-5.5,14
835,1466,-2.2,34
140,1252,23.7,23
809,1260,41,19
272,1462,-38.7,83
404,855,-20.3,81
198,1150,-35.2,88
361,1557,-16.4,29
824,1000,-5.2,25
231,843,27.3,3
923,1478,21.1,11
703,609,0.4,95
743,1123,14.4,47
678,1243,-37.9,93
425,1349,3.5,91
718,1053,4,90
639,806,-39.9,46
134,1246,18.4,26
298,1076,-10.9,81
527,1040,40.3,91
476,1552,-24.7,69
967,754,27.6,26
310,1584,-27.8,85
222,1660,20.2,21
976,857,-37.3,55
208,1083,-20.5,95
545,1191,21.9,85
919,1608,15.1,16
874,619,-28.5,95
495,1251,-39.1,99
479,1248,30.6,15
884,1259,-19.4,86
554,1362,-9,31
502,773,31,26
682,1544,30.8,87
868,880,-29.5,25
429,1484,32,75
706,1449,20.9,87
748,1345,-23.5,83
864,1770,-1,42
659,938,-1.6,41
706,870,-6.7,56
211,1146,32.1,52
489,820,35.2,1
782,1559,13.5,64
803,1166,30.3,6
991,689,-21.7,27
484,1293,10.1,45
112,1633,-36.5,25
873,752,9.7,96
198,1301,32.6,61
230,846,-5.9,31
142,1011,2.7,38
315,755,7.2,68
906,1335,-26.9,89
330,1143,7.5,20
790,826,1,15
734,724,14.2,62
318,1261,11.5,68
734,1246,30,97
607,1066,-38.6,82
149,1644,18.5,52
258,1368,-5.4,7
412,684,-15.6,41
368,1773,-11,74
605,732,31.5,33
323,998,-8.3,77
976,1371,-25.8,24
427,707,8.2,97
706,754,-32.7,98
115,1563,7.8,54
530,1737,0,12
962,646,-13.2,74
363,902,3.5,66
733,1529,16.8,60
697,780,-1.1,28
160,1637,-0.9,70
843,622,-32.8,21
672,1057,2.6,61
225,1791,35.3,66
975,1024,22.3,36
652,1479,-39.5,90
411,822,36.3,50
474,906,28.4,15
814,1117,-30.5,38
211,813,33.4,55
962,722,28.4,83
923,851,16.1,44
671,671,-8.2,8
613,995,-3.2,34
343,1100,5.4,74
467,831,-10.3,25
219,1096,24.6,4
290,1296,-19.1,17
992,1206,-36.3,58
326,1589,-19.3,83
544,845,39.4,24
515,907,31.1,77
967,1735,-4.4,27
915,832,-24.3,45
675,1012,-33.4,6
785,1172,-15.6,42
421,1373,-24.7,97
784,1567,-9.1,17
296,1008,-34.7,36
162,1292,-20.3,67
495,680,37,41
572,1742,-4,11
115,883,9.4,18
387,1523,24.9,64
158,1454,20.1,36
707,978,33.8,72
545,1751,33,96
666,811,-26.8,30
709,1289,-7.6,65
786,849,-13.7,84
716,1258,-35.8,65
945,944,-23.4,45
323,1149,-2,93
624,806,31.5,25
413,1430,36.7,60
897,848,21.6,96
378,1066,-23.4,27
927,1350,-33.8,66
121,1703,36.5,31
565,1298,-10.3,100
200,1585,21.6,9
915,696,22,73
609,1404,-13.3,79
491,1480,32.4,57
832,1079,39.9,12
885,1148,-35.7,13
645,957,-27.4,35
300,884,18.1,30
862,1506,17.7,48
102,1515,-19.6,80
665,1163,-34.3,2
610,686,-7.5,30
306,671,38.7,52
740,1598,24.1,20
530,1340,-14.9,46
908,790,-20.9,9
633,1064,-32.9,62
882,1297,12.2,76
196,1089,-24,59
294,897,2.3,28
669,1574,-29.3,39
198,1345,18.4,58
260,1288,27.7,55
856,1263,5.1,63
136,1613,22.6,21
539,1624,-16.7,2
713,918,8.7,44
983,1149,-4.6,32
953,1357,-37.7,25
389,734,-32.7,65
379,977,-20.7,46
160,1013,-5,71
373,1720,16.4,20
226,758,41,9
715,1277,40.8,38
635,1279,-12.9,67
430,1598,-31.1,16
807,737,-3.8,40
574,801,10,70
185,985,23,46
553,867,-37.3,84
652,1063,30.4,4
143,1749,36.3,88
351,1278,-0.2,8
130,1192,20.3,29
636,878,7.3,26
475,1401,-8.9,28
627,1089,-35.3,29
915,1368,-2.7,6
636,763,4.3,80
323,773,18.3,56
766,1592,-21.8,40
336,666,-27.9,33
541,942,21.1,80
803,665,-37.8,31
263,1108,12.3,39
949,648,-15.2,64
827,1247,9.7,64
301,1790,40.5,97
234,1159,5.4,29
745,840,16.4,76
951,1492,-37.2,19
714,991,-3.2,56
430,853,6.5,40
349,699,5.6,48
786,1399,0.7,23
374,1784,1.2,39
426,1214,8,87
669,1293,31.9,35
698,1098,15,45
880,862,-11.9,2
874,657,-12,81
841,868,-12.6,97
299,615,39,85
974,1311,-10.6,72
625,1197,-21.7,30
181,1799,18,37
470,881,5,57
384,973,32.7,98
319,1167,-23,25
811,1375,19.6,57
985,1208,-1.6,55
422,1329,-35.6,68
223,918,-23.2,6
651,1303,-17,72
888,1722,35.5,28
270,625,20.3,52
445,773,-6.1,21
468,1412,-1.1,49
637,1701,-27.7,49
521,1334,13.2,19
875,1585,30.1,17
417,623,-9.5,61
499,1273,-1.5,58
887,1664,17.6,17
566,1037,19.6,4
594,1185,-11.6,55
696,1691,7.7,84
931,895,3.3,73
359,1231,-11.8,56
780,1471,2.6,92
599,1779,-7.4,7
123,1181,-10,55
250,821,20.5,100
259,943,6.1,36
335,973,-9.5,19
382,1265,-22.5,68
635,1057,15.4,73
809,817,-31.4,63
832,959,-0.3,36
300,1738,-35.7,29
858,607,-34.2,89
208,1389,38.1,44
989,965,-35.8,97
979,1515,31,98
686,1673,35.3,61
662,837,-4.8,78
711,850,-37.5,58
980,1071,0.1,55
838,1741,-15.4,22
911,1767,-14.2,6
134,1607,18.1,99
728,1333,28.4,66
237,1635,-2,59
928,961,-8.9,55
660,810,36.6,51
627,1171,24.7,64
445,1698,39.6,18
123,1703,4.6,46
116,703,-18.7,39
585,1364,38,19
223,749,23.5,64
397,806,-20.8,29
139,709,-35.6,85
341,1595,-33.2,44
293,972,10.1,53
516,1769,35.2,66
409,720,21.3,12
583,1101,12.6,79
871,1784,-10.3,16
171,1106,-29,73
539,1469,0.9,54
147,1109,25.4,63
580,1414,38.8,80
579,837,-30.5,28
554,1310,-24.9,69
766,1098,9.4,10
447,1213,-17.8,18
596,960,40.8,70
447,1464,-22.1,34
517,1231,19.3,38
368,1791,30.3,48
185,1743,32.7,11
818,1637,14,12
622,1442,0.2,90
334,1556,14.9,26
697,1088,-26.3,11
630,1442,-14.5,10
752,887,16.3,75
363,1568,-5.1,69
218,1737,10.7,65
260,1647,-5.8,73
927,1242,-6.3,53
546,740,-27.5,27
755,1381,29.8,61
531,1568,33,14
266,1516,30.7,48
456,1252,23.7,56
882,1521,-33,49
872,1086,-11.8,4
503,1354,-16.8,63
577,1778,-20.7,31
149,1789,-29.1,29
441,1577,19.7,100
510,1009,16.8,18
743,1766,-19.3,13
467,1132,23.3,95
550,976,11.3,20
254,680,6.1,23
277,1548,-5.4,14
462,1172,0.7,92
318,1646,29.3,9
244,814,7.7,67
598,858,14.7,20
309,1675,-4.2,41
464,1243,39.2,80
414,890,21.1,90
350,1109,38.2,25
767,761,26.7,69
925,1333,2.3,63
234,1597,-21.3,69
310,783,-23.1,33
637,1516,33.5,98
462,1290,35,88
460,1130,33.7,93
449,1270,-38.2,93
282,1183,-1.5,83
616,882,-12.9,22
651,1514,36.8,63
980,1352,21.8,1
184,1407,34.2,39
206,1368,-5.3,83
322,1621,-4.4,2
336,1223,39.6,5
846,1772,7.4,86
796,1704,34.5,17
500,958,36.4,44
834,1009,7.8,5
944,1137,39.9,41
309,1469,-4.9,44
484,905,4.9,54
222,840,32.7,59
283,723,39.7,13
434,990,30.5,70
431,1723,36.9,60
868,1230,11.7,72
425,1318,-35.4,92
649,1101,-1.9,34
366,1076,-6.4,99
804,1132,-29.2,24
763,1648,-18.1,20
465,859,35.5,75
728,930,16.3,86
690,1641,-36.6,82
154,1230,-39.1,99
792,1722,25.8,20
147,919,-4.9,75
626,1008,13.4,36
780,834,-7.1,7
858,1026,18.7,80
904,778,-21.8,9
728,939,25.9,9
826,770,-0.7,9
571,1068,-5.4,34
826,677,-21,90
537,1087,39.9,59
884,1757,26.5,29
809,927,-29.8,51
709,1490,17.8,61
827,812,22.9,41
230,1588,-7.1,7
531,1711,30.3,87
780,1467,-27.9,48
409,930,18.4,35
207,1404,-25.6,32
187,819,35.2,73
902,1026,15.8,46
182,1394,22.5,53
770,1077,-37.7,94
226,1675,-38.3,46
486,885,-3.3,74
185,638,-3.7,44
602,1173,36.9,60
769,1673,1.1,100
412,857,-31.5,37
245,1274,22.8,59
690,1284,-39.2,61
994,1610,17,97
180,1067,-29,53
362,1580,-24.3,70
610,654,3.1,47
588,1445,-9.9,38
530,1356,4.1,97
944,1262,-38.2,5
902,1741,39.8,100
636,702,4.6,65
357,1627,32.4,80
324,676,27.4,23
905,1334,-22.3,36
484,735,-34.4,79
145,1442,36.1,34
580,1346,25.5,100
946,803,8.9,20
251,744,-18.4,5
