godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
727,875,-6.2,80
938,1156,-39.3,44
605,1776,31,55
982,984,-15.5,76
763,1268,-18.7,51
392,1412,-1.1,63
583,702,4.2,2
875,1171,-29,45
414,1555,-11,60
850,1044,14.3,53
769,1338,-31.9,91
602,919,-2.9,3
475,1034,-18.8,58
211,1492,37.7,26
707,1026,-15.9,80
288,1502,-25.7,97
915,1242,27.4,76
460,1055,-17.1,53
591,875,-25,60
656,1544,34.6,29
414,1399,-22.1,80
910,1137,8.1,34
345,761,-23.6,12
860,1692,17.9,5
493,1277,2.2,2
192,1405,5,93
187,874,-12.6,20
776,988,13,41
729,1152,35.6,59
560,1122,-1,38
192,957,34,29
324,921,-1.7,94
496,1704,-23.8,32
197,776,-3.4,96
997,1521,-17,87
280,1577,34.1,70
482,1450,-27.1,84
143,946,16.6,84
354,1521,24.7,30
701,1725,29.6,70
577,1195,-18.4,43
932,1758,-19.6,61
907,1354,-35.5,27
317,1031,9.5,20
647,1278,16.3,6
581,1111,34.2,74
951,788,14.6,49
265,1650,33.4,32
437,1547,11.5,32
149,850,0.4,38
850,1683,-3,70
124,1260,-36.4,36
372,1083,35.5,20
913,923,-2.7,19
711,1521,12.3,41
663,1178,36.2,54
239,708,-33.9,43
565,871,40.4,53
498,1773,35.4,6
180,1348,3.7,71
519,1686,36.1,93
861,810,-0.7,51
390,1580,5.2,53
200,1594,30.8,97
829,771,-29.8,46
728,740,7.2,82
113,1246,22.6,54
698,1168,23.7,33
501,1238,33.7,89
606,1295,-11.2,10
548,951,40.5,50
861,1676,24.3,65
150,698,21.2,79
310,1546,32.9,49
160,1634,-31.8,56
995,969,-24.5,4
885,822,-13.6,33
862,1790,13.9,85
330,1632,-10.3,55
916,1026,29.7,14
570,1574,-19.5,29
761,1100,30.3,8
725,1058,11.3,17
396,1461,13.4,99
440,1689,-10.2,76
652,773,-29.4,46
330,768,28.7,70
248,662,36.6,68
602,1764,-11.4,41
508,919,-0.8,57
565,1545,20.8,98
732,1657,-32.3,77
999,1354,0.2,57
125,629,-25.8,62
742,761,-36.6,24
870,1703,-25.1,42
455,1307,21.3,17
798,1490,4.7,51
578,1726,-8.9,68
364,1741,-28,6
798,1137,7.9,66
813,1575,15,76
653,1190,-36.4,24
658,689,-17.2,71
319,1677,5.4,95
372,1598,4.1,25
872,1227,-26.2,26
754,1145,38.1,92
195,1041,20.9,80
911,1495,32.7,71
603,1280,17.7,43
213,790,36,90
998,665,0,37
346,954,12.7,64
457,1461,29.2,21
468,1729,-25.3,32
778,1006,-25.6,100
812,1350,21.4,60
884,1299,8,8
866,951,-10.7,20
805,1494,8.6,71
964,619,-22.1,9
968,919,0.4,48
708,1653,-0.7,40
228,1540,-13.1,51
363,1310,-4.4,25
467,1521,-3.4,65
241,807,-10.9,56
762,761,-25.9,84
933,1218,28.4,47
817,1643,28.2,90
862,1149,-0.7,22
704,771,28.3,57
978,1592,-40,82
319,700,10.6,80
782,647,4.1,79
341,746,-26.9,95
707,652,-23,88
557,1229,31.8,56
653,1304,17.5,83
472,1633,-26.8,39
449,1061,-0.8,82
363,683,4.9,43
230,651,-32.6,30
442,728,-29.5,15
222,1439,-12.5,79
909,1539,-18.7,88
173,619,-25.3,72
730,621,28.7,41
675,1434,-33,68
331,1582,-5.2,83
693,1454,37.6,47
113,1360,-19.3,17
780,909,30.6,50
644,1170,8.2,86
972,1249,5.4,98
599,1702,-3.5,3
161,1250,-2.9,100
377,1720,27.8,70
107,1500,-31.3,12
837,963,-3.2,61
928,1172,22.8,38
663,1309,23.8,75
783,1064,-9.5,38
971,1788,22.5,60
817,1546,-24.7,36
171,648,-7.1,67
684,1628,22.2,40
437,893,23,10
380,1244,32.2,96
358,1012,20.4,10
555,619,-11,21
555,816,-10.9,83
323,1523,-30.2,28
782,696,-0.6,93
581,1543,-28.3,44
639,1021,16.1,100
120,1443,25.4,86
790,1684,36.4,26
138,1004,17.3,50
479,751,2.5,8
220,1615,4.9,95
519,1383,15.8,55
731,1556,24.3,41
795,1114,-1.5,66
625,1494,29.2,6
593,691,-7.6,97
785,1381,-1.9,59
538,1538,10.2,46
551,1440,19.9,14
757,1000,31.9,31
251,977,28.5,38
344,1002,-5.7,81
968,1551,-36.6,82
468,1319,-0.2,3
688,1239,24.1,32
404,1505,-18.3,86
783,948,-13.5,61
894,1750,-23.5,76
852,1740,27.3,27
302,1780,-9.7,38
572,656,9.8,86
329,1193,26.7,47
898,1148,-33.9,25
214,1675,-29.6,44
212,619,-5.5,74
214,1127,-28.3,53
656,852,-2.7,3
294,1212,-5.8,72
460,805,25.3,74
437,1773,-2,89
677,706,8.3,35
599,1020,-19.8,24
382,680,-28.4,44
880,1277,-34.9,94
698,690,-12.6,42
533,1350,-11.2,78
750,1235,-10.6,18
500,655,18.6,64
704,1225,35.7,97
309,838,-38.2,51
348,1210,-17.9,73
380,1331,8.5,47
253,1142,37.5,72
599,676,-20.2,25
344,752,-18.3,59
495,1626,32.5,27
285,1262,-16.6,15
923,610,40.7,30
660,815,-7.5,99
839,1634,-34.7,15
763,1246,-28.6,8
165,1080,-39.3,68
668,1555,-27.1,39
287,1496,-29.8,85
792,935,19.4,34
779,1303,-28.1,42
512,1051,1.9,7
416,1247,6.7,71
887,1396,-2.9,50
479,984,-0.3,79
910,1655,39.7,81
405,1387,13.4,82
366,850,-24.6,53
196,628,15.7,97
783,706,-21.4,9
781,1619,29.2,95
510,660,-6.8,93
809,1749,17.8,34
456,1579,5.1,27
590,827,5.2,66
576,1482,-4.7,95
157,1661,20.8,58
490,1252,-6.1,86
102,1164,-26.7,12
891,1320,17.4,62
713,1642,-15.8,94
252,1186,24.6,26
989,1307,-18.3,5
786,659,-20,31
381,708,-20,62
592,1428,11.2,22
673,914,-33.5,17
622,1172,-38.4,27
136,619,-14.3,5
870,1254,34.8,99
974,778,-39.2,98
866,701,6.2,6
171,1291,18.9,52
538,885,-21.9,77
394,991,27.6,41
651,1035,-38.2,93
375,1714,22.4,6
349,1225,30.3,62
971,845,-4,88
621,1614,21.1,23
655,1137,6.2,43
943,1738,-21.7,37
914,928,-30.8,67
721,1530,-31.6,57
356,817,-13.8,5
939,1672,15.2,29
290,815,-26.4,32
636,963,6.9,28
325,1479,-34.9,47
554,1657,19.4,68
477,1246,-29.1,37
611,1432,-4.8,49
925,1598,23.5,13
763,795,-1.4,66
231,1256,6.6,96
449,1413,13.8,21
695,876,27.2,75
334,785,22.3,79
610,661,-37.7,22
692,1413,-30.2,39
924,1589,37.9,43
266,1409,7.8,14
701,1547,37.3,57
378,940,3,11
659,987,3,6
568,1547,8.7,61
319,1038,-17.6,67
170,1258,26.2,42
850,1571,20.9,89
