godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
1000,1668,-7.3,99
229,1101,28.4,64
346,1369,-39.4,41
218,819,25.5,81
457,854,14.5,58
448,1140,15.4,2
500,1473,-13.7,84
551,1565,-29.5,84
846,1103,-18.1,89
519,957,-23.3,9
442,1481,16.4,16
909,1049,34,67
247,1244,-23,32
239,807,-0.1,9
797,1536,4.6,36
643,1614,12.2,26
397,1073,35.6,41
165,627,22.2,48
156,1517,-20.6,13
648,1392,11.5,8
450,1249,-6.8,43
633,875,9.8,52
626,1509,23.8,20
350,637,-9.1,21
833,1083,-13,10
435,1310,-39.7,80
679,1543,27.6,80
419,1069,7.2,90
999,1626,-33.2,79
813,614,-8.9,58
618,1749,-34.7,89
203,1422,34.1,80
892,1691,-30.3,3
985,761,13.9,83
121,1279,35.7,98
442,1126,16.9,57
677,1022,-36.4,41
775,1280,-9.2,16
376,985,-38.1,24
389,1636,-19.6,84
477,995,28,71
816,1050,3,61
739,916,27.7,59
916,842,-6.3,97
228,892,-21.9,85
441,1500,-6.7,73
113,1623,8.8,5
362,1750,-30.3,70
136,1281,-23.7,19
705,1722,-23.9,64
119,977,-27.5,26
121,1540,-27.8,68
618,1285,-21.3,38
562,1217,-14.4,52
813,1495,-16.3,86
459,1263,-39.6,82
867,808,25.2,88
120,1172,-26.4,5
472,1766,-2.5,51
235,1602,28.5,40
561,669,-1.3,32
378,1220,-4.9,62
552,1356,6.4,5
792,1221,-36.7,6
153,1144,-18.7,26
210,1509,-3.5,18
895,754,19.2,87
729,1508,-11.4,80
580,1001,26.5,56
753,1044,9.5,72
909,1664,0.5,97
285,1312,9.1,23
590,1630,22.2,37
214,1362,-25.3,44
101,611,27.1,22
870,1146,1.6,94
954,1362,28,69
675,1188,14.9,57
583,1079,-34.4,61
961,1718,0.4,97
589,1185,12.8,34
780,1278,-12,48
452,1707,-19.4,28
431,1707,-2.1,9
633,1462,4.5,99
747,1729,-19.4,58
507,1206,5.2,83
179,699,29.4,52
654,1460,15.1,1
809,1660,-27.5,53
212,1660,-13.8,28
572,843,11.4,14
750,1308,29,25
190,1528,-34.4,8
466,1212,-30.2,81
451,1020,32.2,56
924,1549,-26.5,90
483,1415,0,2
142,1036,-13.4,26
499,966,-22.5,64
808,1373,4.9,84
605,1241,17.6,56
223,1107,-38.8,8
626,799,35.3,9
420,1003,23.7,15
687,1542,-13.8,7
265,1251,-2.2,57
651,1742,14.4,31
831,618,-7.2,14
600,786,24.6,93
313,1222,5.6,11
830,1302,-5.7,78
230,954,-11.7,6
